first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,52.8,5
2019-09-15,2019-09-21,9.0,4
2019-09-22,2019-09-28,-66.2,5
2019-09-29,2019-10-05,39.0,2
2019-10-06,2019-10-12,13.0,3
2019-10-13,2019-10-19,289.0,3
2019-10-20,2019-10-26,-99.33333333333333,3
2019-10-27,2019-11-02,47.0,5
2019-11-03,2019-11-09,6.4,5
2019-11-10,2019-11-16,32.8,5
2019-11-17,2019-11-23,-77.2,5
2019-11-24,2019-11-30,27.6,5
2019-12-01,2019-12-07,68.4,5
2019-12-08,2019-12-14,68.0,5
2019-12-15,2019-12-21,8.8,5
2019-12-22,2019-12-28,1.2,5
2019-12-29,2020-01-04,-8.0,5
2020-01-05,2020-01-11,42.4,5
2020-01-12,2020-01-18,14.6,5
2020-01-19,2020-01-25,-8.8,5
2020-01-26,2020-02-01,-151.4,5
2020-02-02,2020-02-08,56.2,5
2020-02-09,2020-02-15,34.2,5
2020-02-16,2020-02-22,-168.6,5
2020-02-23,2020-02-29,-157.0,5
2020-03-01,2020-03-07,8.0,4
2020-03-08,2020-03-14,-335.5,4
2020-03-15,2020-03-21,-31.6,5
2020-03-22,2020-03-28,91.8,5
2020-03-29,2020-04-04,-11.6,5
2020-04-05,2020-04-11,184.0,3
2020-04-12,2020-04-18,89.0,3
2020-04-19,2020-04-25,-31.4,5
2020-04-26,2020-05-02,173.66666666666666,3
2020-05-03,2020-05-09,-26.6,5
2020-05-10,2020-05-16,19.8,5
2020-05-17,2020-05-23,71.0,5
2020-05-24,2020-05-30,13.5,4
2020-05-31,2020-06-06,-10.6,5
2020-06-07,2020-06-13,-23.5,4
2020-06-14,2020-06-20,-0.8,5
2020-06-21,2020-06-27,-108.2,5
2020-06-28,2020-07-04,31.6,5
2020-07-05,2020-07-11,57.2,5
2020-07-12,2020-07-18,39.8,5
2020-07-19,2020-07-25,156.0,5
2020-07-26,2020-08-01,-210.75,4
2020-08-02,2020-08-08,5.6,5
2020-08-09,2020-08-15,3.0,5
2020-08-16,2020-08-22,-84.2,5
2020-08-23,2020-08-29,-11.6,5
2020-08-30,2020-09-05,-32.4,5
