first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,8.37999267578125,5
2019-09-15,2019-09-21,-9.925003051757812,4
2019-09-22,2019-09-28,16.7,5
2019-09-29,2019-10-05,-12.29998779296875,2
2019-10-06,2019-10-12,3.4333292643229165,3
2019-10-13,2019-10-19,-1.4666544596354167,3
2019-10-20,2019-10-26,5.699991861979167,3
2019-10-27,2019-11-02,-5.8,5
2019-11-03,2019-11-09,-0.7,5
2019-11-10,2019-11-16,0.7199951171875,5
2019-11-17,2019-11-23,-0.65999755859375,5
2019-11-24,2019-11-30,8.4800048828125,5
2019-12-01,2019-12-07,-1.92000732421875,5
2019-12-08,2019-12-14,2.44000244140625,5
2019-12-15,2019-12-21,0.82000732421875,5
2019-12-22,2019-12-28,4.3199951171875,5
2019-12-29,2020-01-04,2.3,5
2020-01-05,2020-01-11,0.3199951171875,5
2020-01-12,2020-01-18,-7.67999267578125,5
2020-01-19,2020-01-25,-0.8800048828125,5
2020-01-26,2020-02-01,7.64000244140625,5
2020-02-02,2020-02-08,5.0,5
2020-02-09,2020-02-15,4.04000244140625,5
2020-02-16,2020-02-22,-4.5,5
2020-02-23,2020-02-29,-13.94000244140625,5
2020-03-01,2020-03-07,-1.25,4
2020-03-08,2020-03-14,-6.1750030517578125,4
2020-03-15,2020-03-21,20.84000244140625,5
2020-03-22,2020-03-28,-4.85999755859375,5
2020-03-29,2020-04-04,-0.84000244140625,5
2020-04-05,2020-04-11,24.63334147135413,3
2020-04-12,2020-04-18,5.5,3
2020-04-19,2020-04-25,5.719995117187523,5
2020-04-26,2020-05-02,-6.23333740234375,3
2020-05-03,2020-05-09,6.74000244140625,5
2020-05-10,2020-05-16,-5.05999755859375,5
2020-05-17,2020-05-23,7.25999755859375,5
2020-05-24,2020-05-30,28.5,4
2020-05-31,2020-06-06,13.4,5
2020-06-07,2020-06-13,-14.5,4
2020-06-14,2020-06-20,-2.4,5
2020-06-21,2020-06-27,-9.0,5
2020-06-28,2020-07-04,-11.6,5
2020-07-05,2020-07-11,23.0,5
2020-07-12,2020-07-18,17.2,5
2020-07-19,2020-07-25,16.0,5
2020-07-26,2020-08-01,0.25,4
2020-08-02,2020-08-08,-2.2,5
2020-08-09,2020-08-15,15.0,5
2020-08-16,2020-08-22,9.8,5
2020-08-23,2020-08-29,11.2,5
2020-08-30,2020-09-05,-13.0,5
