first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,-42.0,5
2019-09-15,2019-09-21,-22.5,4
2019-09-22,2019-09-28,20.0,5
2019-09-29,2019-10-05,185.0,2
2019-10-06,2019-10-12,196.66666666666666,3
2019-10-13,2019-10-19,110.0,3
2019-10-20,2019-10-26,63.333333333333336,3
2019-10-27,2019-11-02,-20.0,5
2019-11-03,2019-11-09,-98.0,5
2019-11-10,2019-11-16,80.0,5
2019-11-17,2019-11-23,30.0,5
2019-11-24,2019-11-30,170.0,5
2019-12-01,2019-12-07,112.0,5
2019-12-08,2019-12-14,-100.0,5
2019-12-15,2019-12-21,-174.0,5
2019-12-22,2019-12-28,-86.0,5
2019-12-29,2020-01-04,80.0,5
2020-01-05,2020-01-11,130.0,5
2020-01-12,2020-01-18,-12.0,5
2020-01-19,2020-01-25,56.0,5
2020-01-26,2020-02-01,-144.0,5
2020-02-02,2020-02-08,-78.0,5
2020-02-09,2020-02-15,-30.0,5
2020-02-16,2020-02-22,180.0,5
2020-02-23,2020-02-29,-360.0,5
2020-03-01,2020-03-07,102.5,4
2020-03-08,2020-03-14,-690.0,4
2020-03-15,2020-03-21,40.0,5
2020-03-22,2020-03-28,214.0,5
2020-03-29,2020-04-04,236.0,5
2020-04-05,2020-04-11,176.66666666666666,3
2020-04-12,2020-04-18,643.3333333333334,3
2020-04-19,2020-04-25,446.0,5
2020-04-26,2020-05-02,-26.666666666666668,3
2020-05-03,2020-05-09,-294.0,5
2020-05-10,2020-05-16,-78.0,5
2020-05-17,2020-05-23,270.0,5
2020-05-24,2020-05-30,-5.0,4
2020-05-31,2020-06-06,-12.0,5
2020-06-07,2020-06-13,5.0,4
2020-06-14,2020-06-20,-8.0,5
2020-06-21,2020-06-27,-270.0,5
2020-06-28,2020-07-04,-64.0,5
2020-07-05,2020-07-11,98.0,5
2020-07-12,2020-07-18,-56.0,5
2020-07-19,2020-07-25,22.0,5
2020-07-26,2020-08-01,-22.5,4
2020-08-02,2020-08-08,230.0,5
2020-08-09,2020-08-15,258.0,5
2020-08-16,2020-08-22,278.0,5
2020-08-23,2020-08-29,470.0,5
2020-08-30,2020-09-05,-298.0,5
