first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,-104.0,5
2019-09-15,2019-09-21,-80.0,4
2019-09-22,2019-09-28,88.0,5
2019-09-29,2019-10-05,345.0,2
2019-10-06,2019-10-12,-110.0,3
2019-10-13,2019-10-19,200.0,3
2019-10-20,2019-10-26,380.0,3
2019-10-27,2019-11-02,-444.0,5
2019-11-03,2019-11-09,100.0,5
2019-11-10,2019-11-16,-276.0,5
2019-11-17,2019-11-23,260.0,5
2019-11-24,2019-11-30,-132.0,5
2019-12-01,2019-12-07,-222.0,5
2019-12-08,2019-12-14,54.0,5
2019-12-15,2019-12-21,530.0,5
2019-12-22,2019-12-28,-404.0,5
2019-12-29,2020-01-04,704.0,5
2020-01-05,2020-01-11,-162.0,5
2020-01-12,2020-01-18,268.0,5
2020-01-19,2020-01-25,-106.0,5
2020-01-26,2020-02-01,170.0,5
2020-02-02,2020-02-08,-670.0,5
2020-02-09,2020-02-15,580.0,5
2020-02-16,2020-02-22,942.0,5
2020-02-23,2020-02-29,-556.0,5
2020-03-01,2020-03-07,-1602.5,4
2020-03-08,2020-03-14,-3685.0,4
2020-03-15,2020-03-21,-1424.0,5
2020-03-22,2020-03-28,1956.0,5
2020-03-29,2020-04-04,244.0,5
2020-04-05,2020-04-11,1466.6666666666667,3
2020-04-12,2020-04-18,646.6666666666666,3
2020-04-19,2020-04-25,458.0,5
2020-04-26,2020-05-02,210.0,3
2020-05-03,2020-05-09,-196.0,5
2020-05-10,2020-05-16,-648.0,5
2020-05-17,2020-05-23,580.0,5
2020-05-24,2020-05-30,-432.5,4
2020-05-31,2020-06-06,-184.0,5
2020-06-07,2020-06-13,10.0,4
2020-06-14,2020-06-20,-62.0,5
2020-06-21,2020-06-27,-38.0,5
2020-06-28,2020-07-04,50.0,5
2020-07-05,2020-07-11,-160.0,5
2020-07-12,2020-07-18,502.0,5
2020-07-19,2020-07-25,-154.0,5
2020-07-26,2020-08-01,-700.0,4
2020-08-02,2020-08-08,50.0,5
2020-08-09,2020-08-15,924.0,5
2020-08-16,2020-08-22,-288.0,5
2020-08-23,2020-08-29,216.0,5
2020-08-30,2020-09-05,-988.0,5
