first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,4.8,5
2019-09-15,2019-09-21,-8.25,4
2019-09-22,2019-09-28,2.4,5
2019-09-29,2019-10-05,-3.0,2
2019-10-06,2019-10-12,-9.666666666666666,3
2019-10-13,2019-10-19,36.333333333333336,3
2019-10-20,2019-10-26,-20.0,3
2019-10-27,2019-11-02,-16.2,5
2019-11-03,2019-11-09,10.2,5
2019-11-10,2019-11-16,-0.2,5
2019-11-17,2019-11-23,24.0,5
2019-11-24,2019-11-30,14.8,5
2019-12-01,2019-12-07,-9.4,5
2019-12-08,2019-12-14,-5.6,5
2019-12-15,2019-12-21,-9.8,5
2019-12-22,2019-12-28,12.8,5
2019-12-29,2020-01-04,-47.8,5
2020-01-05,2020-01-11,16.4,5
2020-01-12,2020-01-18,-18.6,5
2020-01-19,2020-01-25,-20.2,5
2020-01-26,2020-02-01,-22.0,5
2020-02-02,2020-02-08,32.0,5
2020-02-09,2020-02-15,3.0,5
2020-02-16,2020-02-22,-8.0,5
2020-02-23,2020-02-29,5.6,5
2020-03-01,2020-03-07,-29.75,4
2020-03-08,2020-03-14,-98.625,4
2020-03-15,2020-03-21,-15.9199951171875,5
2020-03-22,2020-03-28,7.739990234375023,5
2020-03-29,2020-04-04,6.320007324218727,5
2020-04-05,2020-04-11,12.76666259765625,3
2020-04-12,2020-04-18,10.166666666666666,3
2020-04-19,2020-04-25,-12.380004882812477,5
2020-04-26,2020-05-02,37.63334147135413,3
2020-05-03,2020-05-09,15.2,5
2020-05-10,2020-05-16,2.6,5
2020-05-17,2020-05-23,18.4,5
2020-05-24,2020-05-30,30.75,4
2020-05-31,2020-06-06,-3.4,5
2020-06-07,2020-06-13,5.75,4
2020-06-14,2020-06-20,-2.0,5
2020-06-21,2020-06-27,-6.8,5
2020-06-28,2020-07-04,4.8,5
2020-07-05,2020-07-11,-2.0,5
2020-07-12,2020-07-18,-11.0,5
2020-07-19,2020-07-25,-11.0,5
2020-07-26,2020-08-01,5.75,4
2020-08-02,2020-08-08,-2.2,5
2020-08-09,2020-08-15,-2.8,5
2020-08-16,2020-08-22,-2.4,5
2020-08-23,2020-08-29,16.4,5
2020-08-30,2020-09-05,-18.8,5
