first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,-35.0,5
2019-09-15,2019-09-21,19.25,4
2019-09-22,2019-09-28,-44.8,5
2019-09-29,2019-10-05,12.0,2
2019-10-06,2019-10-12,116.66666666666667,3
2019-10-13,2019-10-19,120.0,3
2019-10-20,2019-10-26,18.333333333333332,3
2019-10-27,2019-11-02,1.0,5
2019-11-03,2019-11-09,-38.0,5
2019-11-10,2019-11-16,24.0,5
2019-11-17,2019-11-23,-29.8,5
2019-11-24,2019-11-30,-50.2,5
2019-12-01,2019-12-07,-32.2,5
2019-12-08,2019-12-14,31.0,5
2019-12-15,2019-12-21,41.0,5
2019-12-22,2019-12-28,-19.6,5
2019-12-29,2020-01-04,29.6,5
2020-01-05,2020-01-11,-25.8,5
2020-01-12,2020-01-18,46.0,5
2020-01-19,2020-01-25,-10.0,5
2020-01-26,2020-02-01,-83.6,5
2020-02-02,2020-02-08,-86.2,5
2020-02-09,2020-02-15,-64.0,5
2020-02-16,2020-02-22,8.2,5
2020-02-23,2020-02-29,-132.4,5
2020-03-01,2020-03-07,-52.0,4
2020-03-08,2020-03-14,-283.75,4
2020-03-15,2020-03-21,39.6,5
2020-03-22,2020-03-28,214.4,5
2020-03-29,2020-04-04,-109.0,5
2020-04-05,2020-04-11,184.33333333333334,3
2020-04-12,2020-04-18,-31.666666666666668,3
2020-04-19,2020-04-25,43.8,5
2020-04-26,2020-05-02,422.0,3
2020-05-03,2020-05-09,36.8,5
2020-05-10,2020-05-16,-52.8,5
2020-05-17,2020-05-23,100.4,5
2020-05-24,2020-05-30,-76.75,4
2020-05-31,2020-06-06,93.0,5
2020-06-07,2020-06-13,-123.0,4
2020-06-14,2020-06-20,65.4,5
2020-06-21,2020-06-27,-110.4,5
2020-06-28,2020-07-04,68.4,5
2020-07-05,2020-07-11,-218.0,5
2020-07-12,2020-07-18,174.2,5
2020-07-19,2020-07-25,-22.4,5
2020-07-26,2020-08-01,-3.5,4
2020-08-02,2020-08-08,26.8,5
2020-08-09,2020-08-15,25.8,5
2020-08-16,2020-08-22,-121.6,5
2020-08-23,2020-08-29,166.0,5
2020-08-30,2020-09-05,-92.2,5
