first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,7.6,5
2019-09-15,2019-09-21,-8.75,4
2019-09-22,2019-09-28,18.4,5
2019-09-29,2019-10-05,-33.5,2
2019-10-06,2019-10-12,-2.6666666666666665,3
2019-10-13,2019-10-19,33.333333333333336,3
2019-10-20,2019-10-26,-22.333333333333332,3
2019-10-27,2019-11-02,9.6,5
2019-11-03,2019-11-09,-36.6,5
2019-11-10,2019-11-16,34.4,5
2019-11-17,2019-11-23,9.8,5
2019-11-24,2019-11-30,36.6,5
2019-12-01,2019-12-07,-34.2,5
2019-12-08,2019-12-14,-19.4,5
2019-12-15,2019-12-21,-36.2,5
2019-12-22,2019-12-28,-37.0,5
2019-12-29,2020-01-04,-14.2,5
2020-01-05,2020-01-11,23.8,5
2020-01-12,2020-01-18,24.2,5
2020-01-19,2020-01-25,9.2,5
2020-01-26,2020-02-01,-19.4,5
2020-02-02,2020-02-08,22.4,5
2020-02-09,2020-02-15,0.0,5
2020-02-16,2020-02-22,4.4,5
2020-02-23,2020-02-29,-11.2,5
2020-03-01,2020-03-07,-25.5,4
2020-03-08,2020-03-14,-122.0,4
2020-03-15,2020-03-21,-25.2,5
2020-03-22,2020-03-28,85.2,5
2020-03-29,2020-04-04,-34.2,5
2020-04-05,2020-04-11,0.0,3
2020-04-12,2020-04-18,-14.0,3
2020-04-19,2020-04-25,37.6,5
2020-04-26,2020-05-02,47.666666666666664,3
2020-05-03,2020-05-09,-18.0,5
2020-05-10,2020-05-16,6.2,5
2020-05-17,2020-05-23,1.8,5
2020-05-24,2020-05-30,21.75,4
2020-05-31,2020-06-06,8.2,5
2020-06-07,2020-06-13,-6.75,4
2020-06-14,2020-06-20,-32.0,5
2020-06-21,2020-06-27,-1.4,5
2020-06-28,2020-07-04,-20.8,5
2020-07-05,2020-07-11,5.4,5
2020-07-12,2020-07-18,-23.2,5
2020-07-19,2020-07-25,11.6,5
2020-07-26,2020-08-01,4.5,4
2020-08-02,2020-08-08,0.0,5
2020-08-09,2020-08-15,8.8,5
2020-08-16,2020-08-22,0.0,5
2020-08-23,2020-08-29,0.0,5
2020-08-30,2020-09-05,-13.8,5
