first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-03,2019-03-09,-37.0,5
2019-03-10,2019-03-16,46.5,5
2019-03-17,2019-03-23,-64.5,5
2019-03-24,2019-03-30,-47.0,5
2019-03-31,2019-04-06,-3.0,5
2019-04-07,2019-04-13,58.0,5
2019-04-14,2019-04-20,-56.5,5
2019-04-21,2019-04-27,-28.5,5
2019-04-28,2019-05-04,104.25,5
2019-05-05,2019-05-11,58.0,5
2019-05-12,2019-05-18,3.5,5
2019-05-19,2019-05-25,-18.25,5
2019-05-26,2019-06-01,-50.25,5
2019-06-02,2019-06-08,50.75,5
2019-06-09,2019-06-15,-20.75,5
2019-06-16,2019-06-22,96.5,5
2019-06-23,2019-06-29,1.75,5
2019-06-30,2019-07-06,-20.0,5
2019-07-07,2019-07-13,-13.5,5
2019-07-14,2019-07-20,-56.25,5
2019-07-21,2019-07-27,-5.5,5
2019-07-28,2019-08-03,3.5,5
2019-08-04,2019-08-10,-50.0,5
2019-08-11,2019-08-17,-70.0,5
2019-08-18,2019-08-24,-38.75,5
2019-08-25,2019-08-31,29.25,5
2019-09-01,2019-09-07,-15.5,5
2019-09-08,2019-09-14,16.5,5
2019-09-15,2019-09-21,1.6666666666666667,4
2019-09-22,2019-09-28,3.75,5
2019-09-29,2019-10-05,-44.0,2
2019-10-06,2019-10-12,-16.0,3
2019-10-13,2019-10-19,66.33333333333333,3
2019-10-20,2019-10-26,19.333333333333332,3
2019-10-27,2019-11-02,-9.5,5
2019-11-03,2019-11-09,-30.5,5
2019-11-10,2019-11-16,-8.5,5
2019-11-17,2019-11-23,11.25,5
2019-11-24,2019-11-30,98.75,5
2019-12-01,2019-12-07,-47.5,5
2019-12-08,2019-12-14,-18.75,5
2019-12-15,2019-12-21,-80.25,5
2019-12-22,2019-12-28,-10.25,5
2019-12-29,2020-01-04,14.5,5
2020-01-05,2020-01-11,-86.5,5
2020-01-12,2020-01-18,-5.0,5
2020-01-19,2020-01-25,14.5,5
2020-01-26,2020-02-01,-74.0,5
2020-02-02,2020-02-08,-18.5,5
2020-02-09,2020-02-15,-23.0,5
2020-02-16,2020-02-22,47.0,5
2020-02-23,2020-02-29,-90.25,5
2020-03-01,2020-03-07,-178.66666666666666,4
2020-03-08,2020-03-14,-264.6666666666667,4
2020-03-15,2020-03-21,29.25,5
2020-03-22,2020-03-28,71.5,5
2020-03-29,2020-04-04,10.0,5
2020-04-05,2020-04-11,107.0,3
2020-04-12,2020-04-18,-26.5,3
2020-04-19,2020-04-25,-52.25,5
2020-04-26,2020-05-02,95.0,3
2020-05-03,2020-05-09,35.0,5
2020-05-10,2020-05-16,-114.25,5
2020-05-17,2020-05-23,-28.75,5
2020-05-24,2020-05-30,-20.5,4
2020-05-31,2020-06-06,-4.25,5
2020-06-07,2020-06-13,51.5,4
2020-06-14,2020-06-20,79.75,5
2020-06-21,2020-06-27,-86.5,5
2020-06-28,2020-07-04,51.249980926513786,5
2020-07-05,2020-07-11,-18.0,5
2020-07-12,2020-07-18,-7.5,5
2020-07-19,2020-07-25,2.5,5
