first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-10,2019-03-16,-26.25,5
2019-03-17,2019-03-23,-88.5,5
2019-03-24,2019-03-30,27.0,5
2019-03-31,2019-04-06,-2.25,5
2019-04-07,2019-04-13,-0.25,5
2019-04-14,2019-04-20,628.25,5
2019-04-21,2019-04-27,-128.66666666666666,3
2019-05-05,2019-05-11,-210.25,5
2019-05-12,2019-05-18,-85.0,5
2019-05-19,2019-05-25,257.5,5
2019-05-26,2019-06-01,132.5,5
2019-06-02,2019-06-08,-2.25,5
2019-06-09,2019-06-15,44.5,5
2019-06-16,2019-06-22,-37.5,5
2019-06-23,2019-06-29,29.0,5
2019-06-30,2019-07-06,24.25,5
2019-07-07,2019-07-13,20.5,5
2019-07-28,2019-08-03,0.0,2
2019-09-08,2019-09-14,69.5,2
2019-10-06,2019-10-12,-19.5,2
2019-10-27,2019-11-02,-71.5,5
2019-11-03,2019-11-09,0.0,5
2019-11-10,2019-11-16,-92.0,5
2019-11-17,2019-11-23,-157.5249938964844,5
2019-11-24,2019-11-30,-0.25,5
2019-12-01,2019-12-07,-7.5,5
2019-12-08,2019-12-14,1.625,5
2019-12-15,2019-12-21,-6.299987792968807,5
2019-12-22,2019-12-28,1.625,5
2019-12-29,2020-01-04,-7.25,5
2020-01-05,2020-01-11,-20.125,5
2020-01-12,2020-01-18,-4.375,5
2020-01-19,2020-01-25,1.8500061035155966,5
2020-01-26,2020-02-01,0.1999969482421875,5
2020-02-02,2020-02-08,17.5,5
2020-02-09,2020-02-15,46.19999694824219,5
2020-02-23,2020-02-29,278.0,2
2020-03-01,2020-03-07,192.66666666666666,4
2020-03-08,2020-03-14,9.333333333333334,4
2020-03-15,2020-03-21,-37.5,5
2020-03-22,2020-03-28,37.75,5
2020-03-29,2020-04-04,125.0,5
2020-04-05,2020-04-11,100.33333333333333,3
2020-04-12,2020-04-18,-54.5,3
2020-04-19,2020-04-25,22.75,5
2020-04-26,2020-05-02,285.5,3
2020-05-03,2020-05-09,-150.0,5
2020-05-10,2020-05-16,56.0,5
2020-05-17,2020-05-23,-128.25,5
2020-05-24,2020-05-30,21.75,4
2020-05-31,2020-06-06,6.0,5
2020-06-07,2020-06-13,140.75,4
2020-06-14,2020-06-20,267.5,5
2020-06-21,2020-06-27,672.75,5
2020-06-28,2020-07-04,-367.4999237060547,5
2020-07-05,2020-07-11,-23.5,5
2020-07-12,2020-07-18,225.25,5
2020-07-19,2020-07-25,41.0,5
2020-07-26,2020-08-01,553.0,4
