first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,0.579998779296875,5
2019-09-15,2019-09-21,0.3250007629394531,4
2019-09-22,2019-09-28,0.27999877929688066,5
2019-09-29,2019-10-05,0.900001525878892,2
2019-10-06,2019-10-12,4.4333343505859375,3
2019-10-13,2019-10-19,0.3333333333333333,3
2019-10-20,2019-10-26,-1.1666666666666667,3
2019-10-27,2019-11-02,0.2,5
2019-11-03,2019-11-09,-2.2799987792968808,5
2019-11-10,2019-11-16,2.5799987792968806,5
2019-11-17,2019-11-23,1.6,5
2019-11-24,2019-11-30,0.5,5
2019-12-01,2019-12-07,-2.120001220703119,5
2019-12-08,2019-12-14,3.0200012207031195,5
2019-12-15,2019-12-21,-3.0200012207031195,5
2019-12-22,2019-12-28,0.2,5
2019-12-29,2020-01-04,0.5400024414062387,5
2020-01-05,2020-01-11,1.8799987792968806,5
2020-01-12,2020-01-18,2.1,5
2020-01-19,2020-01-25,0.9,5
2020-01-26,2020-02-01,-2.9200012207031194,5
2020-02-02,2020-02-08,-2.0799987792968806,5
2020-02-09,2020-02-15,-2.3999938964844034,2
2020-02-16,2020-02-22,0.7200012207031193,5
2020-02-23,2020-02-29,-6.199996948242202,2
2020-03-01,2020-03-07,-580.0,4
2020-03-08,2020-03-14,-5115.875,4
2020-03-15,2020-03-21,-2.420001220703125,5
2020-03-22,2020-03-28,8.580001831054688,5
2020-03-29,2020-04-04,0.1,5
2020-04-05,2020-04-11,9.366663614908864,3
2020-04-12,2020-04-18,-2.0333302815755303,3
2020-04-19,2020-04-25,3.8399993896484377,5
2020-04-26,2020-05-02,-2.0,3
2020-05-03,2020-05-09,-0.4,5
2020-05-10,2020-05-16,1.2799987792968808,5
2020-05-17,2020-05-23,5.120001220703119,5
2020-05-24,2020-05-30,1.4499969482421875,4
2020-05-31,2020-06-06,-1.04998779296875,2
