first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,20.0,5
2019-09-15,2019-09-21,190.0,4
2019-09-22,2019-09-28,192.0,5
2019-09-29,2019-10-05,-190.0,2
2019-10-06,2019-10-12,116.66666666666667,3
2019-10-13,2019-10-19,326.6666666666667,3
2019-10-20,2019-10-26,-23.333333333333332,3
2019-10-27,2019-11-02,70.0,5
2019-11-03,2019-11-09,90.0,5
2019-11-10,2019-11-16,-170.0,5
2019-11-17,2019-11-23,150.0,5
2019-11-24,2019-11-30,-74.0,5
2019-12-01,2019-12-07,-126.0,5
2019-12-08,2019-12-14,324.0,5
2019-12-15,2019-12-21,54.0,5
2019-12-22,2019-12-28,10.0,5
2019-12-29,2020-01-04,292.0,5
2020-01-05,2020-01-11,98.0,5
2020-01-12,2020-01-18,-2.0,5
2020-01-19,2020-01-25,254.0,5
2020-01-26,2020-02-01,-344.0,5
2020-02-02,2020-02-08,358.0,5
2020-02-09,2020-02-15,-176.0,5
2020-02-16,2020-02-22,-68.0,5
2020-02-23,2020-02-29,-436.0,5
2020-03-01,2020-03-07,-272.5,4
2020-03-08,2020-03-14,-877.5,4
2020-03-15,2020-03-21,-113.0,5
2020-03-22,2020-03-28,709.0,5
2020-03-29,2020-04-04,-440.0,5
2020-04-05,2020-04-11,513.3333333333334,3
2020-04-12,2020-04-18,-503.3333333333333,3
2020-04-19,2020-04-25,224.0,5
2020-04-26,2020-05-02,316.6666666666667,3
2020-05-03,2020-05-09,48.0,5
2020-05-10,2020-05-16,-328.0,5
2020-05-17,2020-05-23,200.0,5
2020-05-24,2020-05-30,90.0,4
2020-05-31,2020-06-06,-178.0,5
2020-06-07,2020-06-13,397.5,4
2020-06-14,2020-06-20,122.0,5
2020-06-21,2020-06-27,-194.0,5
2020-06-28,2020-07-04,-88.0,5
2020-07-05,2020-07-11,-116.0,5
2020-07-12,2020-07-18,-88.0,5
2020-07-19,2020-07-25,130.0,5
2020-07-26,2020-08-01,-10.0,4
2020-08-02,2020-08-08,-114.0,5
2020-08-09,2020-08-15,426.0,5
2020-08-16,2020-08-22,138.0,5
2020-08-23,2020-08-29,646.0,5
2020-08-30,2020-09-05,-256.0,5
