first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-10,2019-03-16,1.75,5
2019-03-17,2019-03-23,19.0,5
2019-03-24,2019-03-30,-7.25,5
2019-03-31,2019-04-06,50.5,5
2019-04-07,2019-04-13,34.25,5
2019-04-14,2019-04-20,4.0,5
2019-04-21,2019-04-27,-14.0,5
2019-04-28,2019-05-04,-14.25,5
2019-05-05,2019-05-11,-19.0,5
2019-05-12,2019-05-18,11.0,5
2019-05-19,2019-05-25,5.5,5
2019-05-26,2019-06-01,-35.75,5
2019-06-02,2019-06-08,17.25,5
2019-06-09,2019-06-15,-18.25,5
2019-06-16,2019-06-22,0.75,5
2019-06-23,2019-06-29,-25.0,5
2019-06-30,2019-07-06,9.75,5
2019-07-07,2019-07-13,-3.25,5
2019-07-14,2019-07-20,-30.0,5
2019-07-21,2019-07-27,-1.25,5
2019-07-28,2019-08-03,-18.0,5
2019-08-04,2019-08-10,8.0,5
2019-08-11,2019-08-17,-15.0,5
2019-08-18,2019-08-24,-8.25,5
2019-08-25,2019-08-31,-9.0,5
2019-09-01,2019-09-07,57.5,5
2019-09-08,2019-09-14,0.75,5
2019-09-15,2019-09-21,-18.666666666666668,4
2019-09-22,2019-09-28,-19.25,5
2019-09-29,2019-10-05,58.5,2
2019-10-06,2019-10-12,-5.0,3
2019-10-13,2019-10-19,25.666666666666668,3
2019-10-20,2019-10-26,28.0,3
2019-10-27,2019-11-02,-23.5,5
2019-11-03,2019-11-09,-31.5,5
2019-11-10,2019-11-16,21.5,5
2019-11-17,2019-11-23,3.5,5
2019-11-24,2019-11-30,2.0,5
2019-12-01,2019-12-07,-9.0,5
2019-12-08,2019-12-14,20.0,5
2019-12-15,2019-12-21,-1.5,5
2019-12-22,2019-12-28,-7.25,5
2019-12-29,2020-01-04,18.0,5
2020-01-05,2020-01-11,1.5,5
2020-01-12,2020-01-18,-32.25,5
2020-01-19,2020-01-25,163.0,5
2020-01-26,2020-02-01,-66.75,5
2020-02-02,2020-02-08,-16.0,5
2020-02-09,2020-02-15,-24.75,5
2020-02-16,2020-02-22,14.25,5
2020-02-23,2020-02-29,-39.25,5
2020-03-01,2020-03-07,-12.333333333333334,4
2020-03-08,2020-03-14,-71.0,4
2020-03-15,2020-03-21,-22.5,5
2020-03-22,2020-03-28,33.25,5
2020-03-29,2020-04-04,36.25,5
2020-04-05,2020-04-11,38.333333333333336,3
2020-04-12,2020-04-18,-4.0,3
2020-04-19,2020-04-25,-6.25,5
2020-04-26,2020-05-02,5.5,3
2020-05-03,2020-05-09,-4.25,5
2020-05-10,2020-05-16,9.0,5
2020-05-17,2020-05-23,-1.0,5
2020-05-24,2020-05-30,-6.75,4
2020-05-31,2020-06-06,10.0,5
2020-06-07,2020-06-13,-12.5,4
2020-06-14,2020-06-20,19.0,5
2020-06-21,2020-06-27,3.25,5
2020-06-28,2020-07-04,-2.999988555908203,5
2020-07-05,2020-07-11,19.0,5
2020-07-12,2020-07-18,-6.0,5
2020-07-19,2020-07-25,-8.0,5
2020-07-26,2020-08-01,-2.75,4
