first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,22.0,5
2019-09-15,2019-09-21,-71.25,4
2019-09-22,2019-09-28,109.0,5
2019-09-29,2019-10-05,-85.0,2
2019-10-06,2019-10-12,140.0,3
2019-10-13,2019-10-19,-53.333333333333336,3
2019-10-20,2019-10-26,-76.66666666666667,3
2019-10-27,2019-11-02,-28.0,5
2019-11-03,2019-11-09,-26.0,5
2019-11-10,2019-11-16,-14.0,5
2019-11-17,2019-11-23,68.0,5
2019-11-24,2019-11-30,-14.0,5
2019-12-01,2019-12-07,-60.0,5
2019-12-08,2019-12-14,32.0,5
2019-12-15,2019-12-21,-14.0,5
2019-12-22,2019-12-28,-46.0,5
2019-12-29,2020-01-04,130.0,5
2020-01-05,2020-01-11,-152.8,5
2020-01-12,2020-01-18,68.8,5
2020-01-19,2020-01-25,-74.0,5
2020-01-26,2020-02-01,-99.8,5
2020-02-02,2020-02-08,-52.0,5
2020-02-09,2020-02-15,-1.4,5
2020-02-16,2020-02-22,111.2,5
2020-02-23,2020-02-29,-213.6,5
2020-03-01,2020-03-07,-164.75,4
2020-03-08,2020-03-14,-580.75,4
2020-03-15,2020-03-21,-139.6,5
2020-03-22,2020-03-28,323.6,5
2020-03-29,2020-04-04,104.2,5
2020-04-05,2020-04-11,360.0,3
2020-04-12,2020-04-18,142.66666666666666,3
2020-04-19,2020-04-25,51.4,5
2020-04-26,2020-05-02,24.0,3
2020-05-03,2020-05-09,-29.6,5
2020-05-10,2020-05-16,-18.4,5
2020-05-17,2020-05-23,-76.0,5
2020-05-24,2020-05-30,-127.5,4
2020-05-31,2020-06-06,-149.6,5
2020-06-07,2020-06-13,35.5,4
2020-06-14,2020-06-20,18.6,5
2020-06-21,2020-06-27,-169.0,5
2020-06-28,2020-07-04,91.8,5
2020-07-05,2020-07-11,-131.6,5
2020-07-12,2020-07-18,9.4,5
2020-07-19,2020-07-25,37.2,5
2020-07-26,2020-08-01,-103.25,4
2020-08-02,2020-08-08,22.2,5
2020-08-09,2020-08-15,55.0,5
2020-08-16,2020-08-22,22.0,5
2020-08-23,2020-08-29,82.6,5
2020-08-30,2020-09-05,-30.2,5
