first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,7.6,5
2019-09-15,2019-09-21,13.75,4
2019-09-22,2019-09-28,12.8,5
2019-09-29,2019-10-05,-34.0,2
2019-10-06,2019-10-12,14.666666666666666,3
2019-10-13,2019-10-19,1.3333333333333333,3
2019-10-20,2019-10-26,0.3333333333333333,3
2019-10-27,2019-11-02,-8.2,5
2019-11-03,2019-11-09,-1.2,5
2019-11-10,2019-11-16,7.8,5
2019-11-17,2019-11-23,36.2,5
2019-11-24,2019-11-30,5.2,5
2019-12-01,2019-12-07,-15.0,5
2019-12-08,2019-12-14,0.8,5
2019-12-15,2019-12-21,4.8,5
2019-12-22,2019-12-28,1.4,5
2019-12-29,2020-01-04,-8.8,5
2020-01-05,2020-01-11,6.4,5
2020-01-12,2020-01-18,-1.0,5
2020-01-19,2020-01-25,18.2,5
2020-01-26,2020-02-01,-0.8,5
2020-02-02,2020-02-08,-15.0,5
2020-02-09,2020-02-15,-0.2,5
2020-02-16,2020-02-22,1.2,5
2020-02-23,2020-02-29,-13.6,5
2020-03-01,2020-03-07,-4.5,4
2020-03-08,2020-03-14,-78.5,4
2020-03-15,2020-03-21,10.0,5
2020-03-22,2020-03-28,15.0,5
2020-03-29,2020-04-04,-5.8,5
2020-04-05,2020-04-11,1.3333333333333333,3
2020-04-12,2020-04-18,-34.333333333333336,3
2020-04-19,2020-04-25,16.6,5
2020-04-26,2020-05-02,25.333333333333332,3
2020-05-03,2020-05-09,15.0,5
2020-05-10,2020-05-16,-9.0,5
2020-05-17,2020-05-23,-3.4,5
2020-05-24,2020-05-30,-30.25,4
2020-05-31,2020-06-06,-2.8,5
2020-06-07,2020-06-13,26.75,4
2020-06-14,2020-06-20,-7.6,5
2020-06-21,2020-06-27,-19.6,5
2020-06-28,2020-07-04,-4.0,5
2020-07-05,2020-07-11,-21.4,5
2020-07-12,2020-07-18,39.0,5
2020-07-19,2020-07-25,-0.6,5
2020-07-26,2020-08-01,-3.75,4
2020-08-02,2020-08-08,14.0,5
2020-08-09,2020-08-15,18.2,5
2020-08-16,2020-08-22,-18.4,5
2020-08-23,2020-08-29,19.0,5
2020-08-30,2020-09-05,5.2,5
