first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,-9.0,5
2019-09-15,2019-09-21,18.75,4
2019-09-22,2019-09-28,-9.0,5
2019-09-29,2019-10-05,-60.0,2
2019-10-06,2019-10-12,39.666666666666664,3
2019-10-13,2019-10-19,21.0,3
2019-10-20,2019-10-26,12.0,3
2019-10-27,2019-11-02,3.6,5
2019-11-03,2019-11-09,-6.6,5
2019-11-10,2019-11-16,-23.4,5
2019-11-17,2019-11-23,3.2,5
2019-11-24,2019-11-30,4.8,5
2019-12-01,2019-12-07,-38.0,5
2019-12-08,2019-12-14,37.4,5
2019-12-15,2019-12-21,-10.0,5
2019-12-22,2019-12-28,-1.6,5
2019-12-29,2020-01-04,18.0,5
2020-01-05,2020-01-11,-5.4,5
2020-01-12,2020-01-18,11.8,5
2020-01-19,2020-01-25,6.8,5
2020-01-26,2020-02-01,8.0,5
2020-02-02,2020-02-08,17.4,5
2020-02-09,2020-02-15,15.4,5
2020-02-16,2020-02-22,4.6,5
2020-02-23,2020-02-29,-45.4,5
2020-03-01,2020-03-07,-42.75,4
2020-03-08,2020-03-14,-326.25,4
2020-03-15,2020-03-21,-94.2,5
2020-03-22,2020-03-28,31.6,5
2020-03-29,2020-04-04,45.8,5
2020-04-05,2020-04-11,49.0,3
2020-04-12,2020-04-18,79.33333333333333,3
2020-04-19,2020-04-25,3.4,5
2020-04-26,2020-05-02,36.0,3
2020-05-03,2020-05-09,-24.4,5
2020-05-10,2020-05-16,-16.8,5
2020-05-17,2020-05-23,0.0,5
2020-05-24,2020-05-30,16.75,4
2020-05-31,2020-06-06,-22.6,5
2020-06-07,2020-06-13,8.25,4
2020-06-14,2020-06-20,-25.6,5
2020-06-21,2020-06-27,-55.8,5
2020-06-28,2020-07-04,-15.0,5
2020-07-05,2020-07-11,-39.0,5
2020-07-12,2020-07-18,24.2,5
2020-07-19,2020-07-25,9.6,5
2020-07-26,2020-08-01,17.0,4
2020-08-02,2020-08-08,3.4,5
2020-08-09,2020-08-15,5.4,5
2020-08-16,2020-08-22,0.8,5
2020-08-23,2020-08-29,6.2,5
2020-08-30,2020-09-05,-21.4,5
