first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,-33.0,5
2019-09-15,2019-09-21,-16.5,4
2019-09-22,2019-09-28,-4.8,5
2019-09-29,2019-10-05,-18.5,2
2019-10-06,2019-10-12,11.333333333333334,3
2019-10-13,2019-10-19,40.333333333333336,3
2019-10-20,2019-10-26,23.0,3
2019-10-27,2019-11-02,29.0,5
2019-11-03,2019-11-09,4.4,5
2019-11-10,2019-11-16,-29.8,5
2019-11-17,2019-11-23,-11.4,5
2019-11-24,2019-11-30,-142.2,5
2019-12-01,2019-12-07,-278.0,5
2019-12-08,2019-12-14,105.8,5
2019-12-15,2019-12-21,-54.2,5
2019-12-22,2019-12-28,-25.8,5
2019-12-29,2020-01-04,58.8,5
2020-01-05,2020-01-11,-31.0,5
2020-01-12,2020-01-18,-13.6,5
2020-01-19,2020-01-25,-13.0,5
2020-01-26,2020-02-01,-23.4,5
2020-02-02,2020-02-08,18.0,5
2020-02-09,2020-02-15,-36.0,5
2020-02-16,2020-02-22,31.0,5
2020-02-23,2020-02-29,-35.0,5
2020-03-01,2020-03-07,-39.25,4
2020-03-08,2020-03-14,-153.25,4
2020-03-15,2020-03-21,33.2,5
2020-03-22,2020-03-28,5.8,5
2020-03-29,2020-04-04,73.0,5
2020-04-05,2020-04-11,38.666666666666664,3
2020-04-12,2020-04-18,60.0,3
2020-04-19,2020-04-25,-9.8,5
2020-04-26,2020-05-02,19.333333333333332,3
2020-05-03,2020-05-09,-1.8,5
2020-05-10,2020-05-16,-47.6,5
2020-05-17,2020-05-23,28.2,5
2020-05-24,2020-05-30,9.75,4
2020-05-31,2020-06-06,270.2,5
2020-06-07,2020-06-13,-152.5,4
2020-06-14,2020-06-20,-20.2,5
2020-06-21,2020-06-27,-53.6,5
2020-06-28,2020-07-04,-19.8,5
2020-07-05,2020-07-11,-7.6,5
2020-07-12,2020-07-18,43.8,5
2020-07-19,2020-07-25,26.4,5
2020-07-26,2020-08-01,-14.5,4
2020-08-02,2020-08-08,302.4,5
2020-08-09,2020-08-15,-43.6,5
2020-08-16,2020-08-22,-7.6,5
2020-08-23,2020-08-29,63.8,5
2020-08-30,2020-09-05,-14.6,5
