first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,9.4,5
2019-09-15,2019-09-21,10.75,4
2019-09-22,2019-09-28,51.2,5
2019-09-29,2019-10-05,5.0,2
2019-10-06,2019-10-12,14.666666666666666,3
2019-10-13,2019-10-19,79.66666666666667,3
2019-10-20,2019-10-26,-27.333333333333332,3
2019-10-27,2019-11-02,10.0,5
2019-11-03,2019-11-09,5.8,5
2019-11-10,2019-11-16,-17.2,5
2019-11-17,2019-11-23,24.4,5
2019-11-24,2019-11-30,-2.4,5
2019-12-01,2019-12-07,13.8,5
2019-12-08,2019-12-14,19.0,5
2019-12-15,2019-12-21,21.0,5
2019-12-22,2019-12-28,-23.2,5
2019-12-29,2020-01-04,-18.8,5
2020-01-05,2020-01-11,-1.2,5
2020-01-12,2020-01-18,-5.2,5
2020-01-19,2020-01-25,-17.0,5
2020-01-26,2020-02-01,-2.0,5
2020-02-02,2020-02-08,10.0,5
2020-02-09,2020-02-15,-25.0,5
2020-02-16,2020-02-22,-14.8,5
2020-02-23,2020-02-29,-8.4,5
2020-03-01,2020-03-07,-50.25,4
2020-03-08,2020-03-14,-70.5,4
2020-03-15,2020-03-21,9.0,5
2020-03-22,2020-03-28,35.8,5
2020-03-29,2020-04-04,-0.6,5
2020-04-05,2020-04-11,69.66666666666667,3
2020-04-12,2020-04-18,-3.3333333333333335,3
2020-04-19,2020-04-25,53.4,5
2020-04-26,2020-05-02,-29.666666666666668,3
2020-05-03,2020-05-09,-7.2,5
2020-05-10,2020-05-16,-15.6,5
2020-05-17,2020-05-23,23.8,5
2020-05-24,2020-05-30,-14.25,4
2020-05-31,2020-06-06,-3.2,5
2020-06-07,2020-06-13,-29.75,4
2020-06-14,2020-06-20,24.0,5
2020-06-21,2020-06-27,-40.8,5
2020-06-28,2020-07-04,-4.6,5
2020-07-05,2020-07-11,-30.0,5
2020-07-12,2020-07-18,42.2,5
2020-07-19,2020-07-25,28.2,5
2020-07-26,2020-08-01,50.75,4
2020-08-02,2020-08-08,58.4,5
2020-08-09,2020-08-15,6.0,5
2020-08-16,2020-08-22,77.6,5
2020-08-23,2020-08-29,62.0,5
2020-08-30,2020-09-05,-43.8,5
