first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,24.6,5
2019-09-15,2019-09-21,-50.0,4
2019-09-22,2019-09-28,1.4,5
2019-09-29,2019-10-05,65.5,2
2019-10-06,2019-10-12,175.66666666666666,3
2019-10-13,2019-10-19,93.33333333333333,3
2019-10-20,2019-10-26,-65.66666666666667,3
2019-10-27,2019-11-02,-56.2,5
2019-11-03,2019-11-09,58.0,5
2019-11-10,2019-11-16,3.6,5
2019-11-17,2019-11-23,63.8,5
2019-11-24,2019-11-30,69.8,5
2019-12-01,2019-12-07,-46.0,5
2019-12-08,2019-12-14,5.8,5
2019-12-15,2019-12-21,-55.6,5
2019-12-22,2019-12-28,29.2,5
2019-12-29,2020-01-04,221.6,5
2020-01-05,2020-01-11,111.8,5
2020-01-12,2020-01-18,-17.0,5
2020-01-19,2020-01-25,-122.6,5
2020-01-26,2020-02-01,32.0,5
2020-02-02,2020-02-08,127.6,5
2020-02-09,2020-02-15,-158.2,5
2020-02-16,2020-02-22,-19.4,5
2020-02-23,2020-02-29,-210.4,5
2020-03-01,2020-03-07,-158.5,4
2020-03-08,2020-03-14,-431.5,4
2020-03-15,2020-03-21,-112.2,5
2020-03-22,2020-03-28,446.4,5
2020-03-29,2020-04-04,114.8,5
2020-04-05,2020-04-11,418.0,3
2020-04-12,2020-04-18,-341.6666666666667,3
2020-04-19,2020-04-25,-108.8,5
2020-04-26,2020-05-02,-55.0,3
2020-05-03,2020-05-09,-76.0,5
2020-05-10,2020-05-16,-79.2,5
2020-05-17,2020-05-23,127.0,5
2020-05-24,2020-05-30,104.25,4
2020-05-31,2020-06-06,13.8,5
2020-06-07,2020-06-13,-171.75,4
2020-06-14,2020-06-20,-90.2,5
2020-06-21,2020-06-27,-79.2,5
2020-06-28,2020-07-04,177.4,5
2020-07-05,2020-07-11,4.0,5
2020-07-12,2020-07-18,71.6,5
2020-07-19,2020-07-25,5.0,5
2020-07-26,2020-08-01,-291.5,4
2020-08-02,2020-08-08,-4.0,5
2020-08-09,2020-08-15,20.0,5
2020-08-16,2020-08-22,133.6,5
2020-08-23,2020-08-29,189.2,5
2020-08-30,2020-09-05,-86.6,5
