first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-10,2019-03-16,-4.75,5
2019-03-17,2019-03-23,1.5,5
2019-03-24,2019-03-30,21.25,5
2019-03-31,2019-04-06,-11.0,5
2019-04-07,2019-04-13,-1.25,5
2019-04-14,2019-04-20,-4.25,5
2019-04-21,2019-04-27,8.5,5
2019-04-28,2019-05-04,-6.0,4
2019-05-12,2019-05-18,-17.25,4
2019-05-19,2019-05-25,3.75,5
2019-05-26,2019-06-01,-5.75,5
2019-06-02,2019-06-08,-1.5,5
2019-06-09,2019-06-15,-15.25,5
2019-06-16,2019-06-22,-19.5,5
2019-06-23,2019-06-29,-3.75,5
2019-06-30,2019-07-06,12.25,5
2019-07-07,2019-07-13,27.5,5
2019-07-14,2019-07-20,-10.25,5
2019-07-21,2019-07-27,-17.75,5
2019-07-28,2019-08-03,-10.75,5
2019-08-04,2019-08-10,-11.25,5
2019-08-11,2019-08-17,-12.5,5
2019-08-18,2019-08-24,6.0,2
2019-09-01,2019-09-07,1.75,5
2019-09-08,2019-09-14,-2.0,5
2019-09-15,2019-09-21,-19.199991861979203,4
2019-09-22,2019-09-28,-10.699996948242216,5
2019-09-29,2019-10-05,-17.75,2
2019-10-06,2019-10-12,-5.450012207031193,3
2019-10-13,2019-10-19,-5.899983723958371,3
2019-10-20,2019-10-26,14.199991861979166,3
2019-10-27,2019-11-02,0.625,5
2019-11-03,2019-11-09,-6.6999969482421875,5
2019-11-10,2019-11-16,-19.125,5
2019-11-17,2019-11-23,10.175003051757812,5
2019-11-24,2019-11-30,2.1500091552734375,5
2019-12-01,2019-12-07,-3.0500030517578125,5
2019-12-08,2019-12-14,-2.1750030517578125,5
2019-12-15,2019-12-21,-5.1999969482421875,5
2019-12-22,2019-12-28,9.475006103515625,5
2019-12-29,2020-01-04,-7.0250091552734375,5
2020-01-05,2020-01-11,9.57501220703125,5
2020-01-12,2020-01-18,4.725006103515597,5
2020-01-19,2020-01-25,3.425003051757784,5
2020-01-26,2020-02-01,0.19999694824221592,5
2020-02-02,2020-02-08,-7.975006103515625,5
2020-02-09,2020-02-15,8.450012207031222,5
2020-02-16,2020-02-22,0.0,5
2020-02-23,2020-02-29,-10.925003051757784,5
2020-03-01,2020-03-07,-6.133341471354167,4
2020-03-08,2020-03-14,-81.13332112630208,4
2020-03-15,2020-03-21,-0.5749969482421591,5
2020-03-22,2020-03-28,15.5,5
2020-03-29,2020-04-04,26.199996948242188,5
2020-04-05,2020-04-11,-1.8666585286458333,3
2020-04-12,2020-04-18,6.949981689453125,3
2020-04-19,2020-04-25,1.6999969482421875,5
2020-04-26,2020-05-02,44.0,3
2020-05-03,2020-05-09,-10.274993896484375,5
2020-05-10,2020-05-16,-29.725006103515625,5
2020-05-17,2020-05-23,23.949996948242188,5
2020-05-24,2020-05-30,2.8000030517578125,4
2020-05-31,2020-06-06,-1.5749969482421875,5
2020-06-07,2020-06-13,2.75,4
2020-06-14,2020-06-20,0.0,5
2020-06-21,2020-06-27,-27.79999542236328,5
2020-06-28,2020-07-04,-4.2915344522498344e-06,5
2020-07-05,2020-07-11,-2.649993896484375,5
2020-07-12,2020-07-18,0.5,5
2020-07-19,2020-07-25,6.975006103515625,5
2020-07-26,2020-08-01,-0.6500091552734375,4
