first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-03,2019-03-09,6.5,5
2019-03-10,2019-03-16,2.0,5
2019-03-17,2019-03-23,1.25,5
2019-03-24,2019-03-30,-5.0,5
2019-03-31,2019-04-06,-8.0,5
2019-04-07,2019-04-13,7.75,5
2019-04-14,2019-04-20,-1.0,5
2019-04-21,2019-04-27,0.0,5
2019-04-28,2019-05-04,-6.5,5
2019-05-05,2019-05-11,0.5,5
2019-05-12,2019-05-18,-1.5,5
2019-05-19,2019-05-25,-27.5,5
2019-05-26,2019-06-01,-14.25,5
2019-06-02,2019-06-08,4.5,5
2019-06-09,2019-06-15,-11.0,5
2019-06-16,2019-06-22,-1.0,5
2019-06-23,2019-06-29,2.75,5
2019-06-30,2019-07-06,0.75,5
2019-07-07,2019-07-13,-8.5,5
2019-07-14,2019-07-20,-13.774993896484403,5
2019-07-21,2019-07-27,8.899993896484403,5
2019-07-28,2019-08-03,-8.25,5
2019-08-04,2019-08-10,-5.100006103515597,5
2019-08-11,2019-08-17,-8.849990844726591,5
2019-08-18,2019-08-24,1.599990844726591,5
2019-08-25,2019-08-31,3.25,5
2019-09-01,2019-09-07,-1.25,5
2019-09-08,2019-09-14,6.0,5
2019-09-15,2019-09-21,0.3333333333333333,4
2019-09-22,2019-09-28,-5.5,5
2019-09-29,2019-10-05,-12.0,2
2019-10-06,2019-10-12,-12.5,3
2019-10-13,2019-10-19,36.333333333333336,3
2019-10-20,2019-10-26,7.0,3
2019-10-27,2019-11-02,-19.75,5
2019-11-03,2019-11-09,16.0,5
2019-11-10,2019-11-16,3.25,5
2019-11-17,2019-11-23,-8.5,5
2019-11-24,2019-11-30,12.25,5
2019-12-01,2019-12-07,-4.5,5
2019-12-08,2019-12-14,26.25,5
2019-12-15,2019-12-21,-4.5,5
2019-12-22,2019-12-28,-4.25,5
2019-12-29,2020-01-04,9.75,5
2020-01-05,2020-01-11,-16.25,5
2020-01-12,2020-01-18,-4.75,5
2020-01-19,2020-01-25,17.5,5
2020-01-26,2020-02-01,-4.75,5
2020-02-02,2020-02-08,-5.5,5
2020-02-09,2020-02-15,19.75,5
2020-02-16,2020-02-22,4.25,5
2020-02-23,2020-02-29,-30.5,5
2020-03-01,2020-03-07,-57.0,4
2020-03-08,2020-03-14,-104.73333740234375,4
2020-03-15,2020-03-21,-21.475006103515625,5
2020-03-22,2020-03-28,30.224998474121094,5
2020-03-29,2020-04-04,11.949996948242188,5
2020-04-05,2020-04-11,34.666666666666664,3
2020-04-12,2020-04-18,-24.550018310546875,3
2020-04-19,2020-04-25,-6.225006103515625,5
2020-04-26,2020-05-02,48.75,3
2020-05-03,2020-05-09,8.824996948242188,5
2020-05-10,2020-05-16,-34.72499084472659,5
2020-05-17,2020-05-23,25.625,5
2020-05-24,2020-05-30,-19.425003051757812,4
2020-05-31,2020-06-06,-3.725006103515625,5
2020-06-07,2020-06-13,-11.649993896484375,4
2020-06-14,2020-06-20,-18.675003051757812,5
2020-06-21,2020-06-27,-10.475006103515625,5
2020-06-28,2020-07-04,12.600008487701444,5
2020-07-05,2020-07-11,-4.625,5
2020-07-12,2020-07-18,0.4999999999999716,5
2020-07-19,2020-07-25,14.774993896484375,5
