first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-03,2019-03-09,-6.25,5
2019-03-10,2019-03-16,15.25,5
2019-03-17,2019-03-23,7.5,5
2019-03-24,2019-03-30,-19.25,5
2019-03-31,2019-04-06,20.25,5
2019-04-07,2019-04-13,16.25,5
2019-04-14,2019-04-20,-7.75,5
2019-04-21,2019-04-27,0.5,5
2019-04-28,2019-05-04,27.0,5
2019-05-05,2019-05-11,-6.5,5
2019-05-12,2019-05-18,-21.5,5
2019-05-19,2019-05-25,3.5,5
2019-05-26,2019-06-01,-12.0,5
2019-06-02,2019-06-08,-20.0,5
2019-06-09,2019-06-15,8.75,5
2019-06-16,2019-06-22,0.0,5
2019-06-23,2019-06-29,11.0,5
2019-06-30,2019-07-06,18.25,5
2019-07-07,2019-07-13,15.5,5
2019-07-14,2019-07-20,-15.25,5
2019-07-21,2019-07-27,16.5,5
2019-07-28,2019-08-03,-16.0,5
2019-08-04,2019-08-10,12.5,5
2019-08-11,2019-08-17,-38.25,5
2019-08-18,2019-08-24,0.25,5
2019-08-25,2019-08-31,8.0,5
2019-09-01,2019-09-07,13.25,5
2019-09-08,2019-09-14,1.75,5
2019-09-15,2019-09-21,10.333333333333334,4
2019-09-22,2019-09-28,12.75,5
2019-09-29,2019-10-05,-24.0,2
2019-10-06,2019-10-12,-57.5,3
2019-10-13,2019-10-19,13.0,3
2019-10-20,2019-10-26,22.666666666666668,3
2019-10-27,2019-11-02,-0.5,5
2019-11-03,2019-11-09,2.0,5
2019-11-10,2019-11-16,-12.5,5
2019-11-17,2019-11-23,-27.25,5
2019-11-24,2019-11-30,10.75,5
2019-12-01,2019-12-07,-11.25,5
2019-12-08,2019-12-14,5.0,5
2019-12-15,2019-12-21,6.25,5
2019-12-22,2019-12-28,18.0,5
2019-12-29,2020-01-04,17.0,5
2020-01-05,2020-01-11,0.25,5
2020-01-12,2020-01-18,-6.75,5
2020-01-19,2020-01-25,14.0,5
2020-01-26,2020-02-01,8.75,5
2020-02-02,2020-02-08,-3.5,5
2020-02-09,2020-02-15,-2.0,5
2020-02-16,2020-02-22,0.25,5
2020-02-23,2020-02-29,-22.0,5
2020-03-01,2020-03-07,-32.333333333333336,4
2020-03-08,2020-03-14,-87.66666666666667,4
2020-03-15,2020-03-21,-27.0,5
2020-03-22,2020-03-28,37.0,5
2020-03-29,2020-04-04,-5.75,5
2020-04-05,2020-04-11,16.0,3
2020-04-12,2020-04-18,-49.0,3
2020-04-19,2020-04-25,5.5,5
2020-04-26,2020-05-02,-26.0,3
2020-05-03,2020-05-09,-4.75,5
2020-05-10,2020-05-16,-73.75,5
2020-05-17,2020-05-23,21.0,5
2020-05-24,2020-05-30,-4.25,4
2020-05-31,2020-06-06,12.0,5
2020-06-07,2020-06-13,13.0,4
2020-06-14,2020-06-20,-18.5,5
2020-06-21,2020-06-27,11.5,5
2020-06-28,2020-07-04,31.24999046325695,5
2020-07-05,2020-07-11,-8.5,5
2020-07-12,2020-07-18,-20.0,5
2020-07-19,2020-07-25,-1.25,5
