first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-10,2019-03-16,65.0,5
2019-03-17,2019-03-23,-1697.5,5
2019-03-24,2019-03-30,-467.5,5
2019-03-31,2019-04-06,-892.5,5
2019-04-07,2019-04-13,700.0,5
2019-04-14,2019-04-20,-517.5,5
2019-04-21,2019-04-27,-300.0,5
2019-04-28,2019-05-04,-255.0,5
2019-05-05,2019-05-11,-77.5,5
2019-05-12,2019-05-18,-237.5,5
2019-05-19,2019-05-25,-390.0,5
2019-05-26,2019-06-01,-105.0,5
2019-06-02,2019-06-08,-17.5,5
2019-06-09,2019-06-15,232.5,5
2019-06-16,2019-06-22,182.5,5
2019-06-23,2019-06-29,-902.5,5
2019-06-30,2019-07-06,-17.5,5
2019-07-07,2019-07-13,105.0,5
2019-07-14,2019-07-20,632.5,5
2019-07-21,2019-07-27,-162.5,5
2019-07-28,2019-08-03,102.5,5
2019-08-04,2019-08-10,-180.0,5
2019-08-11,2019-08-17,-240.0,5
2019-08-18,2019-08-24,-285.0,5
2019-08-25,2019-08-31,313.25,5
2019-09-01,2019-09-07,-75.75,5
2019-09-08,2019-09-14,-37.25,5
2019-09-15,2019-09-21,-7.333333333333333,4
2019-09-22,2019-09-28,-124.0,5
2019-09-29,2019-10-05,-64.0,2
2019-10-06,2019-10-12,-275.5,3
2019-10-13,2019-10-19,-287.3333333333333,3
2019-10-20,2019-10-26,-188.66666666666666,3
2019-10-27,2019-11-02,-13.25,5
2019-11-03,2019-11-09,34.25,5
2019-11-10,2019-11-16,-148.0,5
2019-11-17,2019-11-23,3.25,5
2019-11-24,2019-11-30,298.0,5
2019-12-01,2019-12-07,-96.5,5
2019-12-08,2019-12-14,-150.25,5
2019-12-15,2019-12-21,5.75,5
2019-12-22,2019-12-28,-98.5,5
2019-12-29,2020-01-04,-117.0,5
2020-01-05,2020-01-11,-126.75,5
2020-01-12,2020-01-18,-10.25,5
2020-01-19,2020-01-25,4.25,5
2020-01-26,2020-02-01,9.25,5
2020-02-02,2020-02-08,4.75,5
2020-02-09,2020-02-15,-78.25,5
2020-02-16,2020-02-22,-59.0,5
2020-02-23,2020-02-29,-46.75,5
2020-03-01,2020-03-07,51.0,4
2020-03-08,2020-03-14,-158.33333333333334,4
2020-03-15,2020-03-21,-42.5,5
2020-03-22,2020-03-28,-13.774993896484403,5
2020-03-29,2020-04-04,-2.1000061035155966,5
2020-04-05,2020-04-11,-3.1666666666666665,3
2020-04-12,2020-04-18,1008.8500061035156,3
2020-04-19,2020-04-25,238.0,5
2020-04-26,2020-05-02,-187.5,3
2020-05-03,2020-05-09,-15.75,5
2020-05-10,2020-05-16,-17.75,5
2020-05-17,2020-05-23,-59.75,5
2020-05-24,2020-05-30,-30.25,4
2020-05-31,2020-06-06,-71.75,5
2020-06-07,2020-06-13,-52.75,4
2020-06-14,2020-06-20,-56.25,5
2020-06-21,2020-06-27,12.0,5
2020-06-28,2020-07-04,90.0000228881836,5
2020-07-05,2020-07-11,50.5,5
2020-07-12,2020-07-18,-2.0,5
2020-07-19,2020-07-25,-10.75,5
2020-07-26,2020-08-01,-14.25,4
