first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,15.8,5
2019-09-15,2019-09-21,-8.0,4
2019-09-22,2019-09-28,0.2,5
2019-09-29,2019-10-05,-10.5,2
2019-10-06,2019-10-12,-36.0,3
2019-10-13,2019-10-19,0.0,3
2019-10-20,2019-10-26,4.333333333333333,3
2019-10-27,2019-11-02,29.0,5
2019-11-03,2019-11-09,11.6,5
2019-11-10,2019-11-16,-20.4,5
2019-11-17,2019-11-23,0.0,5
2019-11-24,2019-11-30,38.8,5
2019-12-01,2019-12-07,21.0,5
2019-12-08,2019-12-14,2.0,5
2019-12-15,2019-12-21,0.0,5
2019-12-22,2019-12-28,0.0,5
2019-12-29,2020-01-04,-8.8,5
2020-01-05,2020-01-11,11.8,5
2020-01-12,2020-01-18,-7.0,5
2020-01-19,2020-01-25,-49.0,5
2020-01-26,2020-02-01,36.4,5
2020-02-02,2020-02-08,9.6,5
2020-02-09,2020-02-15,0.0,5
2020-02-16,2020-02-22,24.0,5
2020-02-23,2020-02-29,-80.0,5
2020-03-01,2020-03-07,-7.75,4
2020-03-08,2020-03-14,-36.0,4
2020-03-15,2020-03-21,-397.2,5
2020-03-22,2020-03-28,-3.6,5
2020-03-29,2020-04-04,-33.4,5
2020-04-05,2020-04-11,68.0,3
2020-04-12,2020-04-18,121.33333333333333,3
2020-04-19,2020-04-25,-9.4,5
2020-04-26,2020-05-02,89.0,3
2020-05-03,2020-05-09,-28.6,5
2020-05-10,2020-05-16,38.2,5
2020-05-17,2020-05-23,62.0,5
2020-05-24,2020-05-30,42.5,4
2020-05-31,2020-06-06,7.0,5
2020-06-07,2020-06-13,-26.25,4
2020-06-14,2020-06-20,40.2,5
2020-06-21,2020-06-27,-56.2,5
2020-06-28,2020-07-04,-4.0,5
2020-07-05,2020-07-11,39.8,5
2020-07-12,2020-07-18,-30.4,5
2020-07-19,2020-07-25,-4.4,5
2020-07-26,2020-08-01,-11.5,4
2020-08-02,2020-08-08,14.6,5
2020-08-09,2020-08-15,8.2,5
2020-08-16,2020-08-22,9.4,5
2020-08-23,2020-08-29,-12.8,5
2020-08-30,2020-09-05,-13.4,5
