first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,-2.4,5
2019-09-15,2019-09-21,7.499999999999972,4
2019-09-22,2019-09-28,-9.299999999999978,5
2019-09-29,2019-10-05,14.999999999999943,2
2019-10-06,2019-10-12,-4.499999999999962,3
2019-10-13,2019-10-19,0.0,3
2019-10-20,2019-10-26,-13.500000000000037,3
2019-10-27,2019-11-02,-4.5,5
2019-11-03,2019-11-09,-1.7998046875,5
2019-11-10,2019-11-16,-7.8,5
2019-11-17,2019-11-23,2.7,5
2019-11-24,2019-11-30,1.8,5
2019-12-01,2019-12-07,6.5998046875,5
2019-12-08,2019-12-14,-0.6,5
2019-12-15,2019-12-21,-12.8998046875,5
2019-12-22,2019-12-28,1.5,5
2019-12-29,2020-01-04,5.7,5
2020-01-05,2020-01-11,5.0998046875,5
2020-01-12,2020-01-18,-4.4998046875,5
2020-01-19,2020-01-25,-8.7,5
2020-01-26,2020-02-01,0.9,5
2020-02-02,2020-02-08,1.2,5
2020-02-09,2020-02-15,-1.5,5
2020-02-16,2020-02-22,-6.3,5
2020-02-23,2020-02-29,2.7,5
2020-03-01,2020-03-07,2.625,4
2020-03-08,2020-03-14,-7.5,4
2020-03-15,2020-03-21,-5.1,5
2020-03-22,2020-03-28,1.8,5
2020-03-29,2020-04-04,-3.6,5
2020-04-05,2020-04-11,-5.5,3
2020-04-12,2020-04-18,1.5,3
2020-04-19,2020-04-25,-1.5,5
2020-04-26,2020-05-02,16.0,3
2020-05-03,2020-05-09,0.6,5
2020-05-10,2020-05-16,-1.1395996093749887,5
2020-05-17,2020-05-23,2.5200012207031137,5
2020-05-24,2020-05-30,-6.424995422363281,4
2020-05-31,2020-06-06,2.6199951171875115,5
2020-06-07,2020-06-13,-10.699996948242202,4
2020-06-14,2020-06-20,-9.6,5
2020-06-21,2020-06-27,-2.0200012207031137,5
2020-06-28,2020-07-04,-13.779998779296886,5
2020-07-05,2020-07-11,2.4,5
2020-07-12,2020-07-18,-3.2200012207031192,5
2020-07-19,2020-07-25,50.320001220703126,5
2020-07-26,2020-08-01,-15.599998474121094,4
2020-08-02,2020-08-08,-12.820001220703125,5
2020-08-09,2020-08-15,2.479998779296875,5
2020-08-16,2020-08-22,1.420001220703125,5
2020-08-23,2020-08-29,4.7,5
2020-08-30,2020-09-05,-9.55999755859375,5
