first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,-6.8,5
2019-09-15,2019-09-21,81.5,4
2019-09-22,2019-09-28,32.0,5
2019-09-29,2019-10-05,77.0,2
2019-10-06,2019-10-12,176.66666666666666,3
2019-10-13,2019-10-19,138.66666666666666,3
2019-10-20,2019-10-26,-8.0,3
2019-10-27,2019-11-02,-38.4,5
2019-11-03,2019-11-09,-79.2,5
2019-11-10,2019-11-16,11.8,5
2019-11-17,2019-11-23,-5.8,5
2019-11-24,2019-11-30,56.4,5
2019-12-01,2019-12-07,85.6,5
2019-12-08,2019-12-14,-18.4,5
2019-12-15,2019-12-21,-52.6,5
2019-12-22,2019-12-28,-81.4,5
2019-12-29,2020-01-04,156.4,5
2020-01-05,2020-01-11,38.0,5
2020-01-12,2020-01-18,120.0,5
2020-01-19,2020-01-25,60.0,5
2020-01-26,2020-02-01,-22.0,5
2020-02-02,2020-02-08,8.0,5
2020-02-09,2020-02-15,-36.0,5
2020-02-16,2020-02-22,254.0,5
2020-02-23,2020-02-29,4.0,5
2020-03-01,2020-03-07,-85.0,4
2020-03-08,2020-03-14,-575.0,4
2020-03-15,2020-03-21,-376.4,5
2020-03-22,2020-03-28,-50.2,5
2020-03-29,2020-04-04,86.6,5
2020-04-05,2020-04-11,335.6666666666667,3
2020-04-12,2020-04-18,48.0,3
2020-04-19,2020-04-25,-76.2,5
2020-04-26,2020-05-02,248.66666666666666,3
2020-05-03,2020-05-09,-43.2,5
2020-05-10,2020-05-16,-70.2,5
2020-05-17,2020-05-23,-113.4,5
2020-05-24,2020-05-30,140.5,4
2020-05-31,2020-06-06,41.2,5
2020-06-07,2020-06-13,-41.75,4
2020-06-14,2020-06-20,13.4,5
2020-06-21,2020-06-27,-79.4,5
2020-06-28,2020-07-04,179.2,5
2020-07-05,2020-07-11,-76.2,5
2020-07-12,2020-07-18,206.4,5
2020-07-19,2020-07-25,30.0,5
2020-07-26,2020-08-01,-20.0,4
2020-08-02,2020-08-08,-54.0,5
2020-08-09,2020-08-15,48.0,5
2020-08-16,2020-08-22,-16.2,5
2020-08-23,2020-08-29,58.2,5
2020-08-30,2020-09-05,-110.0,5
