first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-10,2019-03-16,7.75,5
2019-03-17,2019-03-23,-26.5,5
2019-03-24,2019-03-30,14.0,5
2019-03-31,2019-04-06,-9.25,5
2019-04-07,2019-04-13,-0.25,5
2019-04-14,2019-04-20,8.0,5
2019-04-21,2019-04-27,3.75,5
2019-04-28,2019-05-04,-32.0,5
2019-05-05,2019-05-11,24.0,5
2019-05-12,2019-05-18,-9.5,5
2019-05-19,2019-05-25,-11.25,5
2019-05-26,2019-06-01,-26.75,5
2019-06-02,2019-06-08,7.25,5
2019-06-09,2019-06-15,11.25,5
2019-06-16,2019-06-22,2.0,5
2019-06-23,2019-06-29,-7.25,5
2019-06-30,2019-07-06,-16.0,5
2019-07-07,2019-07-13,-6.25,5
2019-07-14,2019-07-20,-4.25,5
2019-07-21,2019-07-27,1.0,5
2019-07-28,2019-08-03,17.75,5
2019-08-04,2019-08-10,-6.0,5
2019-08-11,2019-08-17,-43.25,5
2019-08-18,2019-08-24,-9.5,5
2019-08-25,2019-08-31,3.25,5
2019-09-01,2019-09-07,8.75,5
2019-09-08,2019-09-14,11.0,5
2019-09-15,2019-09-21,4.666666666666667,4
2019-09-22,2019-09-28,1.75,5
2019-09-29,2019-10-05,-45.5,2
2019-10-06,2019-10-12,-12.0,3
2019-10-13,2019-10-19,15.333333333333334,3
2019-10-20,2019-10-26,-12.0,3
2019-10-27,2019-11-02,-13.75,5
2019-11-03,2019-11-09,13.0,5
2019-11-10,2019-11-16,-1.5,5
2019-11-17,2019-11-23,-10.5,5
2019-11-24,2019-11-30,18.0,5
2019-12-01,2019-12-07,-0.25,5
2019-12-08,2019-12-14,-15.5,5
2019-12-15,2019-12-21,18.25,5
2019-12-22,2019-12-28,0.5,5
2019-12-29,2020-01-04,6.25,5
2020-01-05,2020-01-11,-1.5,5
2020-01-12,2020-01-18,-14.25,5
2020-01-19,2020-01-25,-16.75,5
2020-01-26,2020-02-01,5.75,5
2020-02-02,2020-02-08,10.75,5
2020-02-09,2020-02-15,8.5,5
2020-02-16,2020-02-22,-21.75,5
2020-02-23,2020-02-29,4.75,5
2020-03-01,2020-03-07,-26.666666666666668,4
2020-03-08,2020-03-14,-34.666666666666664,4
2020-03-15,2020-03-21,7.25,5
2020-03-22,2020-03-28,8.75,5
2020-03-29,2020-04-04,-10.25,5
2020-04-05,2020-04-11,43.333333333333336,3
2020-04-12,2020-04-18,-35.5,3
2020-04-19,2020-04-25,25.0,5
2020-04-26,2020-05-02,-19.0,3
2020-05-03,2020-05-09,16.5,5
2020-05-10,2020-05-16,-49.25,5
2020-05-17,2020-05-23,26.0,5
2020-05-24,2020-05-30,1.0,4
2020-05-31,2020-06-06,22.25,5
2020-06-07,2020-06-13,-11.25,4
2020-06-14,2020-06-20,-25.75,5
2020-06-21,2020-06-27,-8.25,5
2020-06-28,2020-07-04,7.749988555908203,5
2020-07-05,2020-07-11,8.0,5
2020-07-12,2020-07-18,-3.0,5
2020-07-19,2020-07-25,8.75,5
2020-07-26,2020-08-01,-12.75,4
