first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-10,2019-03-16,26.0,5
2019-03-17,2019-03-23,46.0,5
2019-03-24,2019-03-30,55.25,5
2019-03-31,2019-04-06,131.0,5
2019-04-07,2019-04-13,4.75,5
2019-04-14,2019-04-20,11.25,5
2019-04-21,2019-04-27,105.5,5
2019-04-28,2019-05-04,-199.75,5
2019-05-05,2019-05-11,-49.5,5
2019-05-12,2019-05-18,32.75,5
2019-05-19,2019-05-25,100.5,5
2019-05-26,2019-06-01,22.5,5
2019-06-02,2019-06-08,-37.5,5
2019-06-09,2019-06-15,73.5,5
2019-06-16,2019-06-22,-5.25,5
2019-06-23,2019-06-29,-68.0,5
2019-06-30,2019-07-06,-22.25,5
2019-07-07,2019-07-13,62.5,5
2019-07-14,2019-07-20,-91.75,5
2019-07-21,2019-07-27,177.75,5
2019-07-28,2019-08-03,-3.75,5
2019-08-04,2019-08-10,4.5,5
2019-08-11,2019-08-17,-127.5,5
2019-08-18,2019-08-24,-11.5,5
2019-08-25,2019-08-31,31.5,5
2019-09-01,2019-09-07,-17.75,5
2019-09-08,2019-09-14,47.25,5
2019-09-15,2019-09-21,180.66666666666666,4
2019-09-22,2019-09-28,-55.25,5
2019-09-29,2019-10-05,-411.0,2
2019-10-06,2019-10-12,-148.0,3
2019-10-13,2019-10-19,67.66666666666667,3
2019-10-20,2019-10-26,-4.666666666666667,3
2019-10-27,2019-11-02,196.5,5
2019-11-03,2019-11-09,62.5,5
2019-11-10,2019-11-16,30.25,5
2019-11-17,2019-11-23,-37.75,5
2019-11-24,2019-11-30,96.5,5
2019-12-01,2019-12-07,0.75,5
2019-12-08,2019-12-14,95.25,5
2019-12-15,2019-12-21,32.25,5
2019-12-22,2019-12-28,-31.0,5
2019-12-29,2020-01-04,106.75,5
2020-01-05,2020-01-11,-25.25,5
2020-01-12,2020-01-18,92.75,5
2020-01-19,2020-01-25,73.5,5
2020-01-26,2020-02-01,-446.75,5
2020-02-02,2020-02-08,165.75,5
2020-02-09,2020-02-15,142.5,5
2020-02-16,2020-02-22,0.25,5
2020-02-23,2020-02-29,-149.0,5
2020-03-01,2020-03-07,88.33333333333333,4
2020-03-08,2020-03-14,-323.0,4
2020-03-15,2020-03-21,105.0,5
2020-03-22,2020-03-28,281.75,5
2020-03-29,2020-04-04,263.0,5
2020-04-05,2020-04-11,363.3333333333333,3
2020-04-12,2020-04-18,-676.0,3
2020-04-19,2020-04-25,-184.0,5
2020-04-26,2020-05-02,1114.5,3
2020-05-03,2020-05-09,185.0,5
2020-05-10,2020-05-16,-230.0,5
2020-05-17,2020-05-23,202.5,5
2020-05-24,2020-05-30,35.0,4
2020-05-31,2020-06-06,-62.5,5
2020-06-07,2020-06-13,-490.0,4
2020-06-14,2020-06-20,60.0,5
2020-06-21,2020-06-27,-137.5,5
2020-06-28,2020-07-04,40.00007629394486,5
2020-07-05,2020-07-11,62.5,5
2020-07-12,2020-07-18,187.5,5
2020-07-19,2020-07-25,520.0,5
2020-07-26,2020-08-01,-627.5,4
