first_day_in_week,last_day_in_week,mean,days_in_week
2019-03-03,2019-03-09,-5.8249969482421875,5
2019-03-10,2019-03-16,-3.199996948242216,5
2019-03-17,2019-03-23,2.674987792968807,5
2019-03-24,2019-03-30,-13.825012207031193,5
2019-03-31,2019-04-06,-0.125,5
2019-04-07,2019-04-13,-7.024993896484403,5
2019-04-14,2019-04-20,10.224990844726591,5
2019-04-21,2019-04-27,19.300003051757812,5
2019-04-28,2019-05-04,6.75,5
2019-05-05,2019-05-11,4.0,5
2019-05-12,2019-05-18,3.0,5
2019-05-19,2019-05-25,0.5,5
2019-05-26,2019-06-01,-0.75,5
2019-06-02,2019-06-08,7.0,5
2019-06-09,2019-06-15,-6.5,5
2019-06-16,2019-06-22,-2.25,5
2019-06-23,2019-06-29,15.25,5
2019-06-30,2019-07-06,-1.5,5
2019-07-07,2019-07-13,-0.75,5
2019-07-14,2019-07-20,1.25,5
2019-07-21,2019-07-27,-12.0,5
2019-07-28,2019-08-03,0.25,5
2019-08-04,2019-08-10,-12.0,5
2019-08-11,2019-08-17,0.0,5
2019-08-18,2019-08-24,1.75,5
2019-08-25,2019-08-31,-12.75,5
2019-09-01,2019-09-07,23.25,5
2019-09-08,2019-09-14,29.0,5
2019-09-15,2019-09-21,-12.0,4
2019-09-22,2019-09-28,3.0,5
2019-09-29,2019-10-05,1.0,2
2019-10-06,2019-10-12,75.5,3
2019-10-13,2019-10-19,8.666666666666666,3
2019-10-20,2019-10-26,0.6666666666666666,3
2019-10-27,2019-11-02,16.75,5
2019-11-03,2019-11-09,-38.0,5
2019-11-10,2019-11-16,2.5,5
2019-11-17,2019-11-23,6.75,5
2019-11-24,2019-11-30,-7.0,5
2019-12-01,2019-12-07,2.5,5
2019-12-08,2019-12-14,3.75,5
2019-12-15,2019-12-21,6.25,5
2019-12-22,2019-12-28,-2.25,5
2019-12-29,2020-01-04,23.75,5
2020-01-05,2020-01-11,-0.75,5
2020-01-12,2020-01-18,-5.25,5
2020-01-19,2020-01-25,-9.75,5
2020-01-26,2020-02-01,26.5,5
2020-02-02,2020-02-08,12.25,5
2020-02-09,2020-02-15,15.25,5
2020-02-16,2020-02-22,-1.75,5
2020-02-23,2020-02-29,-27.75,5
2020-03-01,2020-03-07,-32.666666666666664,4
2020-03-08,2020-03-14,-131.76666259765625,4
2020-03-15,2020-03-21,1.425003051757784,5
2020-03-22,2020-03-28,42.30000305175781,5
2020-03-29,2020-04-04,15.25,5
2020-04-05,2020-04-11,55.666666666666664,3
2020-04-12,2020-04-18,-26.5,3
2020-04-19,2020-04-25,-28.0,5
2020-04-26,2020-05-02,8.5,3
2020-05-03,2020-05-09,57.75,5
2020-05-10,2020-05-16,-27.25,5
2020-05-17,2020-05-23,24.5,5
2020-05-24,2020-05-30,18.75,4
2020-05-31,2020-06-06,3.25,5
2020-06-07,2020-06-13,-41.0,4
2020-06-14,2020-06-20,-12.87750244140625,5
2020-06-21,2020-06-27,19.07000732421875,5
2020-06-28,2020-07-04,22.00000286102295,5
2020-07-05,2020-07-11,-7.75,5
2020-07-12,2020-07-18,-10.75,5
2020-07-19,2020-07-25,14.0,5
