first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,22.0,5
2019-09-15,2019-09-21,5.0,4
2019-09-22,2019-09-28,54.0,5
2019-09-29,2019-10-05,30.0,2
2019-10-06,2019-10-12,43.333333333333336,3
2019-10-13,2019-10-19,0.0,3
2019-10-20,2019-10-26,-27.666666666666668,3
2019-10-27,2019-11-02,-1.4,5
2019-11-03,2019-11-09,-10.0,5
2019-11-10,2019-11-16,-18.0,5
2019-11-17,2019-11-23,51.8,5
2019-11-24,2019-11-30,85.8,5
2019-12-01,2019-12-07,-3.4,5
2019-12-08,2019-12-14,4.8,5
2019-12-15,2019-12-21,-48.0,5
2019-12-22,2019-12-28,24.0,5
2019-12-29,2020-01-04,19.0,5
2020-01-05,2020-01-11,12.0,5
2020-01-12,2020-01-18,-20.0,5
2020-01-19,2020-01-25,27.6,5
2020-01-26,2020-02-01,12.6,5
2020-02-02,2020-02-08,25.4,5
2020-02-09,2020-02-15,-17.6,5
2020-02-16,2020-02-22,-47.6,5
2020-02-23,2020-02-29,-46.4,5
2020-03-01,2020-03-07,-126.5,4
2020-03-08,2020-03-14,-371.5,4
2020-03-15,2020-03-21,-157.6,5
2020-03-22,2020-03-28,34.0,5
2020-03-29,2020-04-04,2.0,5
2020-04-05,2020-04-11,6.666666666666667,3
2020-04-12,2020-04-18,3.6666666666666665,3
2020-04-19,2020-04-25,92.4,5
2020-04-26,2020-05-02,93.66666666666667,3
2020-05-03,2020-05-09,-17.8,5
2020-05-10,2020-05-16,-110.6,5
2020-05-17,2020-05-23,73.0,5
2020-05-24,2020-05-30,-8.75,4
2020-05-31,2020-06-06,30.6,5
2020-06-07,2020-06-13,154.5,4
2020-06-14,2020-06-20,-111.2,5
2020-06-21,2020-06-27,-45.8,5
2020-06-28,2020-07-04,75.6,5
2020-07-05,2020-07-11,-29.2,5
2020-07-12,2020-07-18,-35.4,5
2020-07-19,2020-07-25,9.6,5
2020-07-26,2020-08-01,17.75,4
2020-08-02,2020-08-08,-50.0,5
2020-08-09,2020-08-15,-12.4,5
2020-08-16,2020-08-22,70.2,5
2020-08-23,2020-08-29,-34.2,5
2020-08-30,2020-09-05,-63.0,5
