first_day_in_week,last_day_in_week,mean,days_in_week
2019-09-08,2019-09-14,-57.2,5
2019-09-15,2019-09-21,-69.75,4
2019-09-22,2019-09-28,17.2,5
2019-09-29,2019-10-05,-81.0,2
2019-10-06,2019-10-12,-4.666666666666667,3
2019-10-13,2019-10-19,66.0,3
2019-10-20,2019-10-26,52.333333333333336,3
2019-10-27,2019-11-02,-4.2,5
2019-11-03,2019-11-09,5.0,5
2019-11-10,2019-11-16,-28.2,5
2019-11-17,2019-11-23,-9.2,5
2019-11-24,2019-11-30,25.4,5
2019-12-01,2019-12-07,-7.8,5
2019-12-08,2019-12-14,5.6,5
2019-12-15,2019-12-21,56.2,5
2019-12-22,2019-12-28,14.6,5
2019-12-29,2020-01-04,4.8,5
2020-01-05,2020-01-11,140.6,5
2020-01-12,2020-01-18,35.0,5
2020-01-19,2020-01-25,5.8,5
2020-01-26,2020-02-01,-79.2,5
2020-02-02,2020-02-08,19.6,5
2020-02-09,2020-02-15,15.0,5
2020-02-16,2020-02-22,16.0,5
2020-02-23,2020-02-29,-100.0,5
2020-03-01,2020-03-07,-16.5,4
2020-03-08,2020-03-14,-123.25,4
2020-03-15,2020-03-21,-114.0,5
2020-03-22,2020-03-28,86.0,5
2020-03-29,2020-04-04,-44.0,5
2020-04-05,2020-04-11,60.333333333333336,3
2020-04-12,2020-04-18,-2.0,3
2020-04-19,2020-04-25,-6.4,5
2020-04-26,2020-05-02,11.333333333333334,3
2020-05-03,2020-05-09,2.2,5
2020-05-10,2020-05-16,-42.6,5
2020-05-17,2020-05-23,53.2,5
2020-05-24,2020-05-30,51.5,4
2020-05-31,2020-06-06,-3.6,5
2020-06-07,2020-06-13,-25.0,4
2020-06-14,2020-06-20,1.2,5
2020-06-21,2020-06-27,-6.4,5
2020-06-28,2020-07-04,-24.2,5
2020-07-05,2020-07-11,14.2,5
2020-07-12,2020-07-18,22.6,5
2020-07-19,2020-07-25,47.6,5
2020-07-26,2020-08-01,-14.75,4
2020-08-02,2020-08-08,-15.6,5
2020-08-09,2020-08-15,-15.4,5
2020-08-16,2020-08-22,21.4,5
2020-08-23,2020-08-29,-4.2,5
2020-08-30,2020-09-05,-3.2,5
