first_day_in_week,last_day_in_week,CAMT_main_symb_weekly_mean_diff,PMCN.TA_weekly_mean_diff_-0.39_INT_ENRG.TA_weekly_mean_diff_-0.41_corr_0.84,CAMT.TA_weekly_mean_diff_-0.43_INT_ICCM.TA_weekly_mean_diff_-0.37_corr_0.88,JBNK.TA_weekly_mean_diff_-0.46,PMCN.TA_weekly_mean_diff_-0.39_INT_FNTS.TA_weekly_mean_diff_-0.36_corr_0.76,ENRG.TA_weekly_mean_diff_-0.41_INT_FNTS.TA_weekly_mean_diff_-0.36_corr_0.77,JBNK.TA_weekly_mean_diff_-0.46_INT_FNTS.TA_weekly_mean_diff_-0.36_corr_0.79,PMCN.TA_weekly_mean_diff_-0.39_INT_ICCM.TA_weekly_mean_diff_-0.37_corr_0.83,ICCM.TA_weekly_mean_diff_-0.37_INT_BCNV.TA_weekly_mean_diff_-0.41_corr_0.84,ICCM.TA_weekly_mean_diff_-0.37_INT_PRGO.TA_weekly_mean_diff_-0.41_corr_0.85,PRGO.TA_weekly_mean_diff_-0.41_INT_BCNV.TA_weekly_mean_diff_-0.41_corr_0.87,PRGO.TA_weekly_mean_diff_-0.41_INT_PZOL.TA_weekly_mean_diff_-0.39_corr_0.86,JBNK.TA_weekly_mean_diff_-0.46_INT_BCNV.TA_weekly_mean_diff_-0.41_corr_0.89,PZOL.TA_weekly_mean_diff_-0.39_INT_ENRG.TA_weekly_mean_diff_-0.41_corr_0.89,PZOL.TA_weekly_mean_diff_-0.39_INT_CAMT.TA_weekly_mean_diff_-0.43_corr_0.9,JBNK.TA_weekly_mean_diff_-0.46_INT_PZOL.TA_weekly_mean_diff_-0.39_corr_0.91,ENRG.TA_weekly_mean_diff_-0.41_INT_PRGO.TA_weekly_mean_diff_-0.41_corr_0.93,PLCR.TA_weekly_mean_diff_-0.39_INT_CAMT.TA_weekly_mean_diff_-0.43_corr_0.92
2019-05-19,2019-05-25,1.6,-2.3296409668028355,4.441314697265704,2.1199951171875,-35.60959506835788,1.1984205566346646,-9.073576513677835,-0.6645997068844853,-3.834228515625068,0.7987976074218892,-480.0,760.0,101.759765625,21.280371093750002,4225.6,-161.11962890625,2.800048828125,-95.63206787109375
2019-05-26,2019-06-01,0.6,3.993539648428559,-0.702911376953125,-10.0,-5.657590673826634,-0.3263944336026907,-6.79998779296875,3.6551396964350715,57.111549377441406,120.37357330322266,35620.0,8220.0,1300.0,14.3997802734375,-48.0,300.0,131.5179931640625,-1.7279980468750002
2019-06-02,2019-06-08,-15.6,16.8,0.6589796447753905,-9.8,-2.6399902343750457,-2.771989746093798,6.467976074218862,4.393197631835937,-544.7565063476562,-114.22313842773437,51584.0,23088.0,4860.8,-932.4000000000001,-133.2,2175.6000000000004,-436.8,0.7079992675781249
2019-06-09,2019-06-15,42.8,1.9720166015624998,14.018160095214867,0.02000732421875,6.3240124511718365,1.0788112060725623,-0.037213696315884365,3.055240020751958,354.04840240478575,12.58040008544924,5516.0,-308.0,-7.882885742187501,-12.760107421874999,-343.2,0.4401611328125,8.120068359374999,56.472019042968746
2019-06-16,2019-06-22,-17.4,-24.2880224609375,-13.674598693847594,8.539990234375,17.111991577148434,-19.64160849608481,-31.768748034685853,1.469699859619134,99.04499053955034,-36.42299652099593,-35340.0,37164.0,-2647.39697265625,1721.281591796875,13952.8,2784.03681640625,601.920556640625,-70.19184326171874
2019-06-23,2019-06-29,2.6,-15.52317109376192,-30.92397583007812,3.060009765625,-13.147184643559157,13.014376611337065,10.159226818829774,-7.037866022363305,792.6490356445312,149.28815917968748,37464.0,-16632.0,1364.76435546875,-776.159033203125,3445.2,-605.88193359375,329.27958984375,33.40802124023457
2019-06-30,2019-07-06,-30.6,-14.805623022466898,1.7133474731445313,2.3199951171875,-3.571214794926303,3.8208192627131488,2.2272038085758425,-2.4514056506101043,71.16981811523438,168.698828125,27648.0,-2048.0,250.55947265625002,-31.8400390625,-20.8,-18.5599609375,1018.88125,-2.8079968261718458
2019-07-07,2019-07-13,10.0,-0.0,32.3858015441895,-2.35999755859375,12.25762570802118,-0.0,7.693600683584782,3.9794356995588225,-19.05047149658206,19.05047149658206,-324.0,-2340.0,-42.4799560546875,0.0,-3978.0,-306.7996826171875,-0.0,184.21203735351583
2019-07-14,2019-07-20,91.8,25.439999999999998,5.3916015625,2.45999755859375,-8.448017578124945,-9.328019409179626,4.329604711905094,-2.58796875,-127.241796875,-7.5482421875000005,3304.0,4480.0,-580.559423828125,1696.0,-3200.0,-787.19921875,74.2,0.5999755859376137
2019-07-21,2019-07-27,19.4,2.7468008300662037,-75.16033950805651,-9.05999755859375,-11.728430261239383,-6.778789172358796,48.742803454585264,-1.784857376050201,221.05982208251916,-261.99682617187455,-86400.0,66560.0,2446.1993408203125,262.07949218749997,19094.399999999998,-1884.4794921875,403.19921875,960.22833618164
2019-07-28,2019-08-03,-76.2,9.108005371093752,-2.3241162109375,3.27999267578125,-13.112001342773437,-24.674417077638207,19.548758349604903,0.2635595703125,-51.753515625,11.50078125,-41472.0,4416.0,1416.9568359375,190.44011230468752,-892.4,-150.8796630859375,397.44023437500005,-90.01604736328125
2019-08-04,2019-08-10,-37.4,-77.1144526001066,-0.0,0.02000732421875,7.31521503906697,-21.859244091808797,-0.028810595721006395,-0.0,0.0,-0.0,-57528.0,-87984.0,2.0407470703125,2368.08076171875,-11887.2,3.121142578125,-8561.52275390625,102.10795349121094
2019-08-11,2019-08-17,49.4,7.00921131592244,23.15212142944341,4.25999755859375,3.3528022949211267,53.949624243155064,-21.640782397463894,0.40856722658733,360.2816757202157,-22.28546447753911,-20952.0,-5256.0,-2479.3185791015626,1550.5210693359377,5460.4,-621.9596435546875,-382.320263671875,124.16804565429688
2019-08-18,2019-08-24,5.0,68.8151813476534,-15.784278411865165,2.95999755859375,1.3992072265594862,9.521653906255715,1.302406152337756,-1.0160725927492578,-126.52984313964788,-47.927970886230256,59400.0,4500.0,1172.1590332031249,649.2000732421875,1482.0,88.7999267578125,3246.0003662109375,-180.8040301513669
2019-08-25,2019-08-31,0.0,0.0,2.39630126953125,-7.5199951171875,-11.233611547853759,-0.0,17.89760214842852,2.262108983471987,8.6266845703125,-30.67265625,-1152.0,41728.0,-135.35991210937502,-0.0,-3260.0,4903.03681640625,-0.0,-10.199996948242216
2019-09-01,2019-09-07,50.2,-19.580420678704996,0.0,3.14000244140625,-6.941195202637501,5.065204235836885,4.207601354978997,-3.6204030774906317,60.10709228515625,2.7956787109375,344.0,712.0,270.0402099609375,672.8408691406249,0.0,558.9204345703125,15.12001953125,0.0
2019-09-08,2019-09-14,7.0,34.812820666506774,17.04192565917969,-0.1,7.638401574706644,85.84520911864946,0.43399993896484435,-0.5974860470462572,-120.17612915039062,205.7252380371094,-214524.0,-83628.0,35.4,2729.640673828125,-6927.6,13.8,-11986.682958984375,80.32000000000001
2019-09-15,2019-09-21,17.6,-18.933777580270544,-2.634105682373047,3.5749969482421875,-7.466259422304574,51.924420127877966,16.17686664580833,0.620896913605975,-91.2529468536377,26.34105682373047,-16975.0,-59325.0,866.9367599487305,9725.067672729492,5932.5,3029.809913635254,-803.2504272460938,20.125
2019-09-22,2019-09-28,-128.5,-1.659587866216898,-0.35199462890625005,4.0,0.39239766845479507,-20.099606237783973,-8.720007324218727,0.003599920654669404,-26.799591064453125,1.5999755859375,-107200.0,-4960.0,5360.0,571.6396972656249,1091.2,248.0,-737.599609375,-39.7760107421874
2019-09-29,2019-10-05,77.33333333333333,17.5175395202823,109.22504901885986,-4.25,-44.36252975463867,-37.537559509277344,-41.4375,3.8675043296825606,803.2503604888916,467.5002098083496,519750.0,-41250.0,4016.25,-288.7504577636719,-9637.5,-318.75,2117.5033569335938,-122.07558822631654
2019-10-06,2019-10-12,1.3333333333333333,-38.36449232314596,-12.888888888888888,5.23333740234375,14.940002678764131,-74.88005181205368,-28.2600166490302,0.46111128065321016,-144.44444444444443,-21.666666666666664,112666.66666666666,-10833.333333333332,4535.55908203125,-1155.5565728081597,-6444.444444444443,-436.1114501953125,1802.668253580729,324.79976399739655
2019-10-13,2019-10-19,58.0,-12.980055711542548,0.0,2.79998779296875,-4.179987216523532,1.2455567084252834,-1.7733199056237936,0.0,0.0,0.0,183222.2222222222,75555.55555555556,1810.6587727864583,-524.4466145833334,355.55555555555554,746.6634114583334,-557.2245279947916,11.733330620659709
2019-10-20,2019-10-26,8.4,0.5244358995309224,-11.599970499674479,-0.0333251953125,-0.33110626220397327,-39.07109469941085,0.16551523841917484,-0.013333095974911658,49.99987284342448,17.333289252387154,21666.666666666668,-37266.66666666667,8.331298828125,3382.663167317708,24940.0,-14.329833984375,-681.7770724826389,313.2002360026042
2019-10-27,2019-11-02,-47.4,41.731219555661056,-6.720000000000001,-4.74000244140625,17.337610205076565,7.120809252932644,-8.152809985354516,-8.063999023437495,276.8,27.200000000000003,11764.0,-8160.0,1640.0408447265625,993.6005859375,2016.0,-1137.6005859375,-140.7600830078125,-8.063979492187501
2019-11-03,2019-11-09,12.8,-4.915182812511964,-35.076007232665944,1.65999755859375,6.681580664068472,-8.908788378909323,-5.776789477542052,-1.4207966796867522,-226.4400466918941,-146.52003021240205,60588.0,32472.0,-507.9592529296875,-419.8395996093787,7773.599999999999,-272.23959960937503,-506.879516601567,92.90417358398383
2019-11-10,2019-11-16,-19.8,14.383226147442986,0.5119921875000183,-0.2199951171875,-5.990413110349292,-35.404775622561715,-0.8447811157256377,-0.06239919433370409,-12.719805908203577,-8.719866943359685,69324.0,38804.0,69.958447265625,1641.159130859379,-2278.4,39.159130859375004,2009.95893554688,-54.78398437500015
2019-11-17,2019-11-23,45.2,0.8800000000000001,7.523990936279297,-0.34000244140625,0.2760000610351557,24.2880053710937,-0.9384069458022695,-0.037999954223632816,-15.199981689453125,-10.639987182617189,1120.0,280.0,-13.60009765625,88.0,-198.0,-3.4000244140625,246.40000000000003,39.6
2019-11-24,2019-11-30,-31.2,13.376027832031163,-18.080000000000002,-6.1800048828125,-1.6192055175825748,-6.992009277343707,5.685612036138737,-0.7040014648437455,-4.800000000000001,-61.6,1848.0,-16324.0,-74.16005859375,-805.5999999999999,-4791.200000000001,655.080517578125,1170.3999999999999,291.08811035156253
2019-12-01,2019-12-07,26.0,1.503606420904429,-11.855985717773438,7.3800048828125,1.5792048461921941,13.460820544436487,-27.74882286377251,-0.15960027160589085,-224.1997299194336,6.839991760253906,-10620.0,-612.0,-4354.202880859375,121.72016601562422,1060.8,-250.920166015625,-64.44008789062458,72.38403808593785
2019-12-08,2019-12-14,11.6,-12.151994018554632,-10.4,3.4,10.316796435546069,-20.38400299072263,-14.144002075195294,0.9919995117187455,-229.60000000000002,-104.80000000000001,150388.0,-150912.0,1951.6,-2822.4,-14976.0,-1958.3999999999999,1283.8000000000002,-11.440063476561908
2019-12-15,2019-12-21,6.2,1.6560021972656216,0.23200531005859373,3.0199951171875,1.2143999267555905,0.26399963378906594,-1.3287960083037786,-0.05520133667159814,1.5600357055664062,-0.9200210571289062,-3588.0,4140.0,235.559619140625,54.0,-1044.0,-271.799560546875,27.599999999999998,-27.840000000000064
2019-12-22,2019-12-28,2.2,35.7576292480527,13.763998107910156,5.8800048828125,3.5532032592780816,15.976813891604513,7.4088097412139176,6.260401849364849,-670.439907836914,-164.27997741699218,22348.0,-9620.0,-1775.761474609375,1648.400634765622,806.0,764.400634765625,-938.3203613281233,-3.9679962158203477
2019-12-29,2020-01-04,25.6,40.35198730468762,3.695998992919922,-4.8800048828125,15.131995239257856,40.56,-19.03201904296875,6.5183961730962805,-268.7999267578125,-295.67991943359374,28160.0,-19008.0,780.80078125,1123.2,237.60000000000002,-527.04052734375,-1830.4,11.30799865722659
2020-01-05,2020-01-11,69.2,-50.13202026367207,-14.847968750000001,7.9800048828125,-4.832001953125019,26.560000000000002,12.7680078125,1.7515970214828915,-6.9599853515625005,45.239904785156256,-936.0,15288.0,95.76005859374999,-3253.6000000000004,-5017.6,-1564.08095703125,-1294.8000000000002,-65.53593750000059
2020-01-12,2020-01-18,71.4,22.2200134277345,81.65591552734375,1.3,-7.837602270506379,-42.67998657226569,-5.043998413085945,2.383598974607898,-87.31990966796874,774.07919921875,-48544.0,-250592.0,-96.2,-4202.0,-26434.4,-496.6,7216.0,-35.98408447265546
2020-01-19,2020-01-25,-107.4,4.423996582031282,45.69606536865235,0.85999755859375,1.3904066406190136,0.616003417968734,-0.37840102538465475,-2.0224013305641857,-11.520016479492186,2.560003662109375,-72.0,-160.0,-15.4799560546875,56.0,-2856.0,-34.39990234375,-5.6,215.62808715820233
2020-01-26,2020-02-01,4.4,-2.716003417968726,139.62,-0.7,0.03879649657757159,-0.027997436523445458,0.013998718261722729,2.522003173828103,416.0,140.4,34560.0,95472.0,224.0,-1237.6,94941.6,618.8,-151.2,599.2921966552723
2020-02-02,2020-02-08,-28.2,-0.8,0.7920013427734376,-9.57999267578125,-1.3440002441406251,6.720001220703125,32.1887812377885,0.0720001220703125,36.720062255859375,7.920013427734375,8976.0,8448.0,-1954.3185058593751,-384.0,844.8000000000001,-1839.3585937500002,-88.0,-10.12
2020-02-09,2020-02-15,10.6,-35.96798828125004,28.2,2.55999755859375,20.906400048825912,-23.8080078125,-9.52319404296577,5.619998168945318,174.0,20.0,3480.0,10720.0,-445.4395751953125,-3430.4,15115.199999999999,-1372.15869140625,-128.0,-24.816051635742024
2020-02-16,2020-02-22,-114.2,18.163995361328123,-0.4240097045898136,-1.72000732421875,29.73159824218601,23.636004638671874,-10.69844765625894,-0.19120432739144694,-14.000320434569316,-0.8000183105468182,7000.0,10200.0,-602.0025634765625,1938.0,5406.0,-877.2037353515625,76.0,-0.21201293945306474
2020-02-23,2020-02-29,-23.25,35.61999206542969,137.04000000000033,-7.0,2.9591959960945107,14.039984130859448,7.559991455078164,3.287999267578133,400.800000000001,624.0000000000015,173680.0,475280.0,2338.0,11882.0,104378.8,6398.0,6760.0,-63.952069702148435
2020-03-01,2020-03-07,-71.0,-63.618764877319194,8.71875,-8.349990844726562,-35.561263294221014,53.1375074386596,45.50745647429716,-2.4468755722045845,197.8125,-144.375,-203087.5,-212712.5,4404.620170593262,5386.875,12845.625,4613.369941711426,-3753.75,183.67503547668457
2020-03-08,2020-03-14,-99.6,621.3000869750969,276.8999729156494,-33.350006103515625,40.33001396179311,210.90004348754883,123.39504802704323,42.510001792907076,5791.499433517456,3149.249691963196,1199137.5,1403031.25,49524.7590637207,99037.5,123362.5,57945.6356048584,46027.5,411.7999458312988
2020-03-15,2020-03-21,106.0,-96.43202392578114,145.4159848022461,-18.64000244140625,11.906408959962414,-47.43202392578126,45.10882866211236,7.183201031493946,52.55999450683594,-388.3599594116211,-9576.0,-270256.0,671.0400878906249,-19913.600000000002,101193.59999999999,18938.24248046875,5213.6,169.32
2020-03-22,2020-03-28,-7.2,-3.2,93.27995147705079,11.1,-0.19199218750000002,0.05999755859375,-0.665972900390625,2.8159985351562504,360.79981231689453,-51.039973449707034,-23780.0,-37120.0,4551.0,-640.0,67840.0,7104.0,58.0,1007.0
2020-03-29,2020-04-04,115.66666666666669,-1.4400000000000002,-12.96,11.360009765625,38.87999999999998,-4.319999999999998,122.68810546874992,6.48,194.4,-597.6,-35856.0,-99600.0,1226.8810546875,-120.0,-2160.0,3408.0029296875,132.8,-43.488017578124996
2020-04-05,2020-04-11,-26.0,15.466824001735377,242.9001176622176,7.866658528645833,1.1066762966413843,106.97762044270907,21.764389919738125,0.8400089518270151,2562.001241048174,1239.000600179035,719800.0,597866.6666666667,9597.323404947916,39182.22222222222,117208.8888888889,7971.547309027777,22813.333333333332,335.4326273600283
2020-04-12,2020-04-18,16.0,-58.400099012586345,49.400006612141866,5.099995930989583,12.960019531245782,-131.39997524685353,-27.539972839359656,4.560008341472347,1152.6668209499767,-652.3334206475143,-208288.88888888888,-373088.8888888889,-3093.9975314670137,-26442.222222222223,28253.333333333336,-5541.995578342014,8354.444444444443,-36.40010579426985
2020-04-19,2020-04-25,91.0,-9.612043457031048,52.15999755859375,12.0800048828125,0.6156024536117813,-20.29198913574229,13.771198193356463,1.7604078765865045,176.0399917602539,-65.19999694824219,-1080.0,-2080.0,652.320263671875,-1851.2,1664.0,1256.3205078125,356.0,-21.760058593749818
2020-04-26,2020-05-02,29.6,-94.44444444444446,30.333333333333332,-3.23333740234375,-0.4722222222222222,5.555555555555555,-0.5388895670572916,-0.9444444444444444,187.77777777777777,81.11111111111111,137077.77777777778,135455.55555555556,-1821.446736653646,18555.555555555555,50656.666666666664,-1799.891153971354,8111.111111111112,624.8668518066406
2020-05-03,2020-05-09,8.2,-0.28799560546879094,-5.920000000000001,0.7,-0.19439693603667424,34.99198242187504,-3.4019982910156292,-0.007999877929688638,112.0,8.8,24640.0,-31064.0,-392.0,-5083.2,20897.600000000002,494.2,316.8,-52.687963867187506
2020-05-10,2020-05-16,132.6,-6.527998046875019,-11.971998748779296,-5.9,-0.28559866943396706,0.447998046875,-0.8259963989257812,2.9783987976075235,753.3599212646485,70.07999267578126,24768.0,47040.0,3044.4,-3136.0,-8035.999999999999,5782.0,-153.60000000000002,-5.739999999999999
2020-05-17,2020-05-23,-18.75,110.26396240234392,193.5959797668457,5.5,-15.46559909667822,-133.05603759765623,-23.760006713867185,5.226797671508984,-140.1599853515625,318.2799667358399,-20928.0,57552.0,-528.0,8131.2,35006.4,1452.0,6714.400000000001,806.2078381347656
2020-05-24,2020-05-30,21.0,-2.312498092651367,10.312485694885254,-5.4250030517578125,0.39312397003232036,-1.0624980926513672,-2.305622158048209,-0.5087488746648887,-23.374967575073242,24.74996566772461,-1912.5,16987.5,-230.56262969970703,943.75,7078.125,2047.9386520385742,112.5,37.03122138977051
2020-05-31,2020-06-06,-104.5,-15.455988769531247,-6.300016021728515,2.1800048828125,-9.340794238280505,51.15200561523437,12.120828479006885,0.5040009155264124,-22.800057983398435,-4.80001220703125,1216.0,3808.0,165.68037109374998,2189.6,4998.0,518.841162109375,147.2,-7.979974365234375
2020-06-07,2020-06-13,28.4,15.887453079223778,23.512440204620546,6.6999969482421875,-1.181869735723023,-31.262453079223633,-10.217480010993313,-0.17437404155862465,64.68733549118093,65.24983406066946,83375.0,83375.0,-1926.249122619629,-5893.75,30043.75,-1926.249122619629,-5945.0,449.3503189086899
2020-06-14,2020-06-20,-23.0,-1.7600000000000002,-11.92801300048824,-5.8199951171875,0.38399902343750003,-4.223989257812501,-5.587181103527546,-0.1680001831054682,68.88007507324195,-59.640065002441204,-23288.0,21584.0,954.4791992187501,-668.8000000000001,4316.8,-884.6392578125,-624.8000000000001,310.1280346679684
2020-06-21,2020-06-27,-833.0379997253418,16.1919677734376,11.03998947143558,1.07999267578125,0.5335978149436448,10.207978515625001,-0.6263944336026906,0.4415986999520141,131.5198745727543,21.1199798583985,12056.0,20416.0,-295.91799316406247,8166.400000000001,10672.0,-501.11660156249997,774.4000000000001,107.17994384765625
2020-06-28,2020-07-04,873.0379997253418,11468.955221364804,9635.084365692934,-151.43279752731323,1431.484306896821,9075.758061111279,5096.7433810015,491.9313250754433,52752.282966656676,42327.666632633205,16691069.639999999,19996786.32,690669.8462423228,1473454.3149081802,4551886.238099213,827459.0922487449,986833.0974045563,50861.30371048375
2020-07-05,2020-07-11,25.6,11383.189136781673,9853.281471501039,135.83279752731323,1407.709838368691,8518.48190111906,4408.69794384673,489.502809037174,47028.466775231354,42160.728715724945,15565871.639999999,19074720.72,566001.6840165615,1340152.8269272996,4457906.634197541,693589.4307339668,980430.6334004975,51295.52440857334
2020-07-12,2020-07-18,111.6,-11.648012695312442,-2.5600000000000005,3.95999755859375,-0.11200012207031194,1.04,0.395999755859375,0.11200012207031194,-44.6,-22.200000000000003,99012.0,177600.0,1766.1589111328124,8320.0,20480.0,3167.998046875,2308.8,-22.01609375
2020-07-19,2020-07-25,5.75,0.8400024414062386,169.63196594238312,0.8800048828125,3.0492091186530477,14.520001220703126,6.388835986331106,0.6384017272945419,392.15992126464914,-224.9599548339848,-38184.0,6808.0,227.041259765625,-92.0,-5133.599999999999,-40.480224609375,-296.0,58.03213623046875
2020-07-26,2020-08-01,,-99.75,-1.5812478065490927,-3.100006103515625,11.987497329711939,-97.61247825622578,10.617518539424076,0.9624986648559695,34.37495231628462,10.99998474121108,5000.0,26300.0,387.5007629394531,-18738.75,-3780.625,2038.2540130615234,-1140.0,25.01249122619629
