first_day_in_week,last_day_in_week,IRI_main_symb_weekly_mean_diff,JBNK.TA_weekly_mean_diff_-0.44,PRGO.TA_weekly_mean_diff_-0.38_INT_IRI.TA_weekly_mean_diff_-0.39_corr_0.79,FNTS.TA_weekly_mean_diff_-0.42_INT_IRI.TA_weekly_mean_diff_-0.39_corr_0.71,FNTS.TA_weekly_mean_diff_-0.42_INT_BCNV.TA_weekly_mean_diff_-0.35_corr_0.75,FNTS.TA_weekly_mean_diff_-0.42_INT_SRAC.TA_weekly_mean_diff_-0.35_corr_0.73,INCR.TA_weekly_mean_diff_-0.4_INT_ENRG.TA_weekly_mean_diff_-0.39_corr_0.72,FNTS.TA_weekly_mean_diff_-0.42_INT_ENRG.TA_weekly_mean_diff_-0.39_corr_0.78,FNTS.TA_weekly_mean_diff_-0.42_INT_PZOL.TA_weekly_mean_diff_-0.39_corr_0.77,PZOL.TA_weekly_mean_diff_-0.39_INT_IRI.TA_weekly_mean_diff_-0.39_corr_0.78,JBNK.TA_weekly_mean_diff_-0.44_INT_FNTS.TA_weekly_mean_diff_-0.42_corr_0.79,SRAC.TA_weekly_mean_diff_-0.35_INT_PMCN.TA_weekly_mean_diff_-0.43_corr_0.8,BCNV.TA_weekly_mean_diff_-0.35_INT_SRAC.TA_weekly_mean_diff_-0.35_corr_0.81,ENRG.TA_weekly_mean_diff_-0.39_INT_IRI.TA_weekly_mean_diff_-0.39_corr_0.82,IRI.TA_weekly_mean_diff_-0.39_INT_JBNK.TA_weekly_mean_diff_-0.44_corr_0.83,PMCN.TA_weekly_mean_diff_-0.43_INT_ENRG.TA_weekly_mean_diff_-0.39_corr_0.84,BCNV.TA_weekly_mean_diff_-0.35_INT_PZOL.TA_weekly_mean_diff_-0.39_corr_0.87,ICCM.TA_weekly_mean_diff_-0.39_INT_BCNV.TA_weekly_mean_diff_-0.35_corr_0.84,PMCN.TA_weekly_mean_diff_-0.43_INT_CAMT.TA_weekly_mean_diff_-0.39_corr_0.85,PRGO.TA_weekly_mean_diff_-0.38_INT_PZOL.TA_weekly_mean_diff_-0.39_corr_0.86,BCNV.TA_weekly_mean_diff_-0.35_INT_ENRG.TA_weekly_mean_diff_-0.39_corr_0.9,CAMT.TA_weekly_mean_diff_-0.39_INT_BCNV.TA_weekly_mean_diff_-0.35_corr_0.89,JBNK.TA_weekly_mean_diff_-0.44_INT_PLCR.TA_weekly_mean_diff_-0.4_corr_0.9,PZOL.TA_weekly_mean_diff_-0.39_INT_ICCM.TA_weekly_mean_diff_-0.39_corr_0.89,CAMT.TA_weekly_mean_diff_-0.39_INT_JBNK.TA_weekly_mean_diff_-0.44_corr_0.93,ENRG.TA_weekly_mean_diff_-0.39_INT_JBNK.TA_weekly_mean_diff_-0.44_corr_0.95,ENRG.TA_weekly_mean_diff_-0.39_INT_PLCR.TA_weekly_mean_diff_-0.4_corr_0.92
2019-05-19,2019-05-25,-4.3399993896484395,2.1199951171875,-71.3999938964844,-30.559188671875756,-205.43994140625,-430.5678771972656,-0.963217480480671,1.1984205566346646,325.2799072265625,-542.6399536132815,-9.073576513677835,836.9921228027343,4828.799999999999,-1.9992346923798332,15.136763842776423,-2.3296409668028355,-3648.0,-3.834228515625068,-462.5920678710937,760.0,-13.440234375000001,-2668.8,3.6463941894471645,6.0708618164063575,-117.87172851562501,-0.5936089843511582,-0.4816087402403355
2019-05-26,2019-06-01,-0.7399993896484404,-10.0,1189.1598327636727,-2.951194287110122,-88.39984130859375,-16.04797119140625,7.123092480450868,-0.3263944336026907,-20.39996337890625,130.1999816894532,-6.79998779296875,196.35202880859376,3068.0,2.0831679199263466,43.3999938964844,3.993539648428559,3900.0,57.111549377441406,-13.312001953125,8220.0,62.3990478515625,-208.0,10.79998779296875,13.179588317871094,-16.0,4.7999267578125,0.5183915039151907
2019-06-02,2019-06-08,-0.4,-9.8,76.9599365234378,0.4883977905288442,327.35878906250565,-8.579968261718898,-12.600000000000001,-2.771989746093798,146.51945800781505,164.27986450195377,6.467976074218862,52.0,-6448.0,-3.1079974365234495,7.251994018554716,16.8,110112.0,-544.7565063476562,2.4,23088.0,-2083.2000000000003,-297.59999999999997,-11.563988037109375,-243.8224685668945,-5.88,-41.160000000000004,4.955994873046875
2019-06-09,2019-06-15,0.33999938964844034,0.02000732421875,5.6000000000000005,0.7440014648437455,732.8414428710893,9.300018310546818,-2.7608218261599538,1.0788112060725623,-40.920080566406,-8.8,-0.037213696315884365,17.0,1970.0,0.232001953125,-0.0080029296875,1.9720166015624998,-8668.0,354.04840240478575,53.04,-308.0,228.52192382812498,6146.4,-0.0724265380948782,-19.769200134277376,-0.3121142578125,-0.011604345738887786,2.099618383795023
2019-06-16,2019-06-22,0.5800003051757813,8.539990234375,38.7599304199222,-1.264797106934722,1153.1994323730469,-3.7199981689453123,104.75530976563692,-19.64160849608481,-1212.7194030761718,110.83980102539155,-31.768748034685853,-4.6,-310.0,1.795198437497035,2.9035914672911414,-24.2880224609375,-101060.0,99.04499053955034,-196.87999999999997,37164.0,-1636.801513671875,-13268.0,-14.005552709996701,-104.15699005126906,365.51158203125,45.091190136671074,-8.65918867185712
2019-06-23,2019-06-29,0.9,3.060009765625,48.720025634765626,1.9255999511713162,1480.7191833496092,67.06396301269531,-75.73428652346134,13.014376611337065,-657.3596374511718,-114.84006042480469,10.159226818829774,-79.99195068359374,9009.199999999999,2.2735983642563222,1.774806597903371,-15.52317109376192,-88308.0,792.6490356445312,68.90395751953125,-16632.0,1748.317822265625,-7760.4,-5.875222485363517,-351.8935180664062,-53.24416992187499,11.995223339796064,-7.526395410150333
2019-06-30,2019-07-06,2.2199996948242187,2.3199951171875,230.4,0.8640032958984273,103.68039550781127,17.280065917968546,-21.492026367187503,3.8208192627131488,-7.680029296874909,-7.2,2.2272038085758425,-66.96002197265625,1944.0,3.5820043945312503,2.08799560546875,-14.805623022466898,-864.0,71.16981811523438,-9.672003173828125,-2048.0,429.84052734375,280.8,-2.5055918945371847,-5.27183837890625,6.031987304687501,9.23359189450741,-4.298400415033057
2019-07-07,2019-07-13,-3.1,-2.35999755859375,-39.95999450683593,-7.237207135008623,-58.68006591796854,-36.51204101562487,0.0,-0.0,-423.8004760742173,288.59996032714844,7.693600683584782,-42.112041015624996,201.6,0.0,-5.2391938598640255,-0.0,2340.0,-19.05047149658206,115.05611206054688,-2340.0,0.0,-550.8000000000001,14.207188183590784,-137.58673858642598,72.21592529296875,-0.0,-0.0
2019-07-14,2019-07-20,0.16000061035155966,2.45999755859375,43.4,-5.4560113525390275,-415.3608642578098,22.880047607421726,63.599999999999994,-9.328019409179626,-563.2011718749964,992.0,4.329604711905094,-62.4,-3068.0,16.43,-7.625992431640625,25.439999999999998,75520.0,-127.241796875,-48.0,4480.0,1250.8,-2360.0,0.14759384766223843,-172.53125,24.5999755859375,-13.037987060546874,-0.3179870605469352
2019-07-21,2019-07-27,-1.4400009155273408,-9.05999755859375,51.20019531249909,-0.8608035766612566,1452.6004943847624,-362.61212341308516,-11.692783496081828,-6.778789172358796,-1119.0403808593726,33.28012695312441,48.742803454585264,146.9323291015625,-18198.0,0.20160037841647505,-1.4496051391586404,2.7468008300662037,-56160.0,221.05982208251916,200.12444824218747,66560.0,-340.1993408203125,-24786.0,-94.76760764159256,-170.29793701171846,-831.7077758789062,-11.41557480469346,13.179579077139488
2019-07-28,2019-08-03,0.3199996948242216,3.27999267578125,138.24008789062475,-8.582406335449761,2574.720263671875,309.92003173828124,24.674404443353417,-24.674417077638207,-274.16002807617184,66.24004211425769,19.548758349604903,-114.4,22464.0,5.9616073059104275,-4.723192456047973,9.108005371093752,-19872.0,-51.753515625,-42.68,4416.0,-1788.4810546875,8380.8,-15.219174023419619,5.510791015625,63.63185791015625,-13.579177685528995,19.209621435552837
2019-08-04,2019-08-10,-3.2199996948242218,0.02000732421875,-180.47982788086097,-0.460800341796134,-146.8802490234375,71.42412109375,-243.48731538087134,-21.859244091808797,-224.640380859375,49.919952392578566,-0.028810595721006395,251.9680908203125,-5059.2,4.857596929930193,0.006402337644249257,-77.1144526001066,15912.0,0.0,387.0961395263672,-87984.0,1548.3604980468751,-7772.400000000001,-0.026809802241623402,0.0,-1.52455810546875,0.3037112793326378,-20.34119727782905
2019-08-11,2019-08-17,0.11999969482421875,4.25999755859375,-115.91998901367198,16.35759451904334,2956.559289550778,-329.1839208984371,221.74567514643073,53.949624243155064,741.6798217773429,470.11995544433637,-21.640782397463894,-42.76803955078125,-37713.6,34.196420343015376,-13.717190838623806,7.00921131592244,84972.0,360.2816757202157,24.68402282714844,-5256.0,6180.844262695313,21766.8,-14.143197094723583,90.37993927001973,-159.32390869140625,-45.241205273419624,35.25843728028238
2019-08-18,2019-08-24,0.9400009155273438,2.95999755859375,17.999954223632812,0.05280015869065983,174.24096679687048,17.600097656249545,488.19840224608777,9.521653906255715,13.200073242187159,3.5999908447265625,1.302406152337756,127.19995117187523,15840.0,2.5967936889640986,0.35519880371168255,68.8151813476534,11880.0,-126.52984313964788,157.0919396972659,4500.0,8569.440966796874,19562.399999999998,-10.833592871092243,-9.585594177246051,146.22387939453125,64.05435439452529,-79.20242214355605
2019-08-25,2019-08-31,-0.4199996948242187,-7.5199951171875,-60.16005859375,-2.2372039001481556,-42.840032958984274,-22.372017211914013,0.0,-0.0,1551.7611938476527,-612.8805969238282,17.89760214842852,44.368011474609325,169.20000000000002,0.0,-7.068802294917405,0.0,-11736.0,8.6266845703125,23.600006103515597,41728.0,0.0,90.0,15.340785449221773,-312.47768554687497,-37.5999755859375,-0.0,-0.0
2019-09-01,2019-09-07,-0.5400009155273438,3.14000244140625,-1.679998779296875,-0.5627993347169855,115.23994750976611,24.655988769531355,52.76885893553495,5.065204235836885,238.5198913574229,-74.75994567871093,4.207601354978997,-95.3119775390626,1582.3999999999999,-1.5876008972153066,-1.3188000671379267,-19.580420678704996,15308.0,60.10709228515625,-0.0,712.0,325.080419921875,0.0,14.44401123046875,124.40770263671875,0.0,11.869224560558797,17.3880224609375
2019-09-08,2019-09-14,0.625,-0.1,-327.2405548095703,2.3436036437982724,1536.3597839355489,-22.567996826171903,418.94060000002384,85.84520911864946,598.9199157714851,74.52012634277344,0.43399993896484435,-9.152003173828096,-1840.8,10.681220745854079,0.05400009155273438,34.812820666506774,48852.0,-120.17612915039062,-88.35203063964816,-83628.0,7002.121728515624,-17770.8,-0.16000000000000003,-46.848321533203126,-5.0200000000000005,1.9780004882812499,-31.648007812499998
2019-09-15,2019-09-21,-1.5,3.5749969482421875,-43.75,2.8281259536743164,1097.3128700256348,107.46878623962402,-36.14619918819517,51.924420127877966,3834.938793182373,529.6875,16.17686664580833,-39.18753623962402,5759.375,7.171878814697266,2.234373092651367,-18.933777580270544,205518.75,-91.2529468536377,-11.550010681152344,-59325.0,2782.688980102539,1697.5,10.278116226196289,-318.91493797302246,25.024978637695312,41.023111801128834,32.99064254760742
2019-09-22,2019-09-28,3.200000762939453,4.0,120.0,3.2700027465820227,-2921.2024536132735,-125.13210510253873,-113.40593994140625,-20.099606237783973,-135.16011352539027,-93.0,-8.720007324218727,-10.331929931640625,76916.0,-13.829992675781249,-6.0,-1.659587866216898,83080.0,-26.799591064453125,-3.167978515625,-4960.0,12354.79345703125,23584.000000000004,-9.040002441406227,-1.2399810791015626,70.4,36.87998046875,-20.83719459228212
2019-09-29,2019-10-05,-1.3999989827473958,-4.25,-1760.0004196166992,31.200007438659668,-9213.75,156.0,59.67509460449219,-37.537559509277344,731.25,240.00005722045898,-41.4375,-72.800048828125,-15120.0,-12.320022468571551,-13.600003242492676,17.5175395202823,-70875.0,803.2503604888916,584.6753921508789,-41250.0,3638.2557678222656,121432.5,-4.037519454955994,-63.75002861022949,546.125,16.362525939941406,-3.657523422269096
2019-10-06,2019-10-12,0.0,5.23333740234375,-181.99986775716144,7.55999308268334,-4679.999118381084,109.79997931586391,-147.44899047849077,-74.88005181205368,449.99991522895044,116.6665818956163,-28.2600166490302,56.25557623969164,-17622.22222222222,-19.413336317261887,-7.326667039655149,-38.36449232314596,-72222.22222222222,-144.44444444444443,-213.95563422308953,-10833.333333333332,12017.78835720486,67022.22222222222,21.980001118965497,13.888888888888888,404.71142578125,72.56900919601321,58.240008951785796
2019-10-13,2019-10-19,-1.0333353678385415,2.79998779296875,0.0,-0.0,-409.55423990885413,-69.45533243815105,15.471179131418467,1.2455567084252834,-168.88834635416669,0.0,-1.7733199056237936,723.8001115587012,70917.77777777778,-0.0,0.0,-12.980055711542548,172444.44444444444,0.0,8.800001356336793,75555.55555555556,-1271.7830403645833,862.2222222222222,24.639886881535226,0.0,3.7333170572916665,-5.506665445864201,-17.306734280039848
2019-10-20,2019-10-26,-0.7199996948242188,-0.0333251953125,89.55573187934029,5.132235480420696,1241.6674296061174,-52.97781032986101,18.617774522552885,-39.07109469941085,-2135.667978922522,-444.33420817057294,0.16551523841917484,0.7111002604167678,-2666.6666666666665,-8.128896484358444,0.03443610295653343,0.5244358995309224,-107500.0,49.99987284342448,3.866607666016175,-37266.66666666667,-1966.6646321614583,-14500.0,-0.17995619028806686,-85.9997812906901,-1.932861328125,-0.26215793192386627,42.479988064203
2019-10-27,2019-11-02,2.3199996948242188,-4.74000244140625,24.47998962402344,-1.2384003540035295,-595.1204223632792,138.6320983886714,25.750820239260793,7.120809252932644,412.80029296874864,-172.7999267578125,-8.152809985354516,812.4479016113276,-27887.6,-2.9808004943840207,3.4128003112785517,41.731219555661056,-83040.0,276.8,84.6719897460937,-8160.0,-1432.4408447265625,-2906.4,4.550390771478415,-192.0,-39.8160205078125,-19.62362167969346,-3.974392236322165
2019-11-03,2019-11-09,-1.959999084472656,1.65999755859375,-459.3599395751953,-8.073596105957417,1064.8796264648454,-223.41592163085974,12.031988525390732,-8.908788378909323,570.7197998046884,-380.4799499511719,-5.776789477542052,-123.26368652343751,-19645.2,5.9391935546882975,3.8511938293464483,-4.915182812511964,50184.0,-226.4400466918941,91.0077685546875,32472.0,-783.3592529296944,14504.4,-3.2536012939363532,-121.36002502441383,-78.68388427734375,4.249589697271623,-5.017604589834825
2019-11-10,2019-11-16,3.4,-0.2199951171875,427.27980041503906,-7.5263952880865075,-1221.1198059082049,60.671990356445406,104.92358945310131,-35.404775622561715,-683.5198913574228,348.8798370361328,-0.8447811157256377,-24.648057861327946,-5024.400000000001,18.071181988529904,0.4311902282759547,14.383226147442986,56604.0,-12.719805908203577,-19.968046874999857,38804.0,2931.9584472656325,-4070.4,0.9415788330137755,-7.119891357422128,-2.8159375000000004,2.0283539062738467,39.46156784668585
2019-11-17,2019-11-23,-3.2199996948242187,-0.34000244140625,95.2,9.384002075195292,110.40002441406227,81.14401794433576,13.9040429687499,24.2880053710937,27.600006103515568,34.0,-0.9384069458022695,2.94,1176.0,29.92,-1.15600830078125,0.8800000000000001,400.0,-15.199981689453125,-1.9800000000000002,280.0,352.0,-792.0,0.6800048828125,-3.7999954223632812,6.73204833984375,-2.9920214843750004,-17.6
2019-11-24,2019-11-30,1.6599990844726562,-6.1800048828125,-495.87995300292965,2.962403649901953,-11.040014648437431,-89.4241186523432,-25.384018554687497,-6.992009277343707,97.52012939453064,341.31996765136716,5.685612036138737,171.07235595703014,1166.4,-24.47199768066406,19.89961383666843,13.376027832031163,-1272.0,-4.800000000000001,79.55216552734323,-16324.0,91.19999999999999,542.4000000000001,-39.79924653321505,42.400000000000006,-279.33622070312504,-46.968037109375,48.944018554687496
2019-12-01,2019-12-07,-1.6199996948242188,7.3800048828125,29.87998352050781,-6.241597570800222,2218.400360107422,-7.520001220703125,13.96201904296866,13.460820544436487,127.84002075195312,-56.43996887207031,-27.74882286377251,-0.8400024414062728,-1180.0,-5.942804827876351,12.250801348872482,1.503606420904429,20060.0,-224.1997299194336,13.104038085937855,-612.0,2112.2028808593614,18408.0,-17.121620336920106,-12.919984436035158,-230.25615234375,-26.420453515648674,8.305615698248134
2019-12-08,2019-12-14,3.5,3.4,-424.43992004394534,6.739199719238086,-2387.8403503417935,321.98404724121053,-19.79601196289057,-20.38400299072263,2396.160351562497,933.1198242187501,-14.144002075195294,191.95190551757725,-44427.600000000006,-7.9379985046386725,-5.507998962402343,-12.151994018554632,-330624.0,-229.60000000000002,-64.47996826171845,-150912.0,2812.6000000000004,14924.0,-1.4960083007811726,230.4,88.39999999999999,16.66,-2.1560119628905134
2019-12-15,2019-12-21,-0.8199996948242188,3.0199951171875,-161.0,-1.5399978637695513,-34.31995239257857,3.4319952392578568,1.5359985351562568,0.26399963378906594,39.59994506835989,-315.0,-1.3287960083037786,21.52802856445308,-608.4,-2.1,10.56998291015625,1.6560021972656216,-7020.0,1.5600357055664062,-32.016042480468684,4140.0,-46.8,904.8,-7.247988281250017,-1.8000411987304688,35.031943359375,-1.8119970703125,1.4400000000000033
2019-12-22,2019-12-28,-1.3400009155273438,5.8800048828125,60.67997741699219,-1.0332001159666104,-380.52018432617183,18.648009033203124,-45.394402001947086,15.976813891604513,163.80007934570312,-106.59996032714844,7.4088097412139176,41.73601806640617,-4469.6,-10.397600134275836,-4.821602209471166,35.7576292480527,-39260.0,-670.439907836914,17.484007568359342,-9620.0,-3829.361474609368,-1872.4,-3.7631995361298656,288.59996032714844,36.4560302734375,74.55849062502371,-8.115195385739264
2019-12-29,2020-01-04,0.14000091552734376,-4.8800048828125,235.8401611328125,-5.2260035705566406,-624.0,532.74,226.5119873046875,40.56,421.2,-144.72009887695313,-19.03201904296875,530.0078332519546,-21856.0,-13.936009521484376,6.539211010746658,40.35198730468762,-17280.0,-268.7999267578125,8.53599731445315,-19008.0,-1664.0,-352.0,-25.0832221191377,181.43995056152343,-10.736010742187501,-50.75205078125,53.45599365234387
2020-01-05,2020-01-11,-0.3400009155273437,7.9800048828125,-10.920071411132813,0.22400146484375003,19.200000000000003,277.76,-151.3920202636719,26.560000000000002,-313.6,-27.440179443359376,12.7680078125,-524.2722119140644,2083.2,2.3240151977539067,1.1172079895064235,-50.13202026367207,-2352.0,-6.9599853515625005,-77.3120312500003,15288.0,199.20000000000002,307.20000000000005,-20.428793017566385,113.67976074218751,204.288125,132.4680810546875,-42.49595947265663
2020-01-12,2020-01-18,0.3,1.3,-223.04060058593748,1.3192031372059156,287.1199096679692,277.0319128417973,-49.27998657226563,-42.67998657226569,1482.1595336914086,129.8803497314453,-5.043998413085945,-144.22808715820395,5283.6,-3.740010070800781,-0.4420011901855469,22.2200134277345,28268.0,-87.31990966796874,139.78408447265704,-250592.0,-814.0,-5120.8,-0.6760015869140478,-450.7595336914062,89.96000000000001,14.3,-5.72001342773425
2020-01-19,2020-01-25,0.7600006103515625,0.85999755859375,1.2,-0.13200073242187157,7.920043945312295,28.9521606445305,2.716003417968734,0.616003417968734,17.600097656249545,-12.0,-0.37840102538465475,207.92783935547024,1184.3999999999999,-0.42,0.257999267578125,4.423996582031282,720.0,-11.520016479492186,-225.62382568359538,-160.0,25.2,-1285.2,2.5971936767548227,-25.60003662109375,61.40382568359376,-1.20399658203125,-4.228001708984359
2020-01-26,2020-02-01,-2.2800003051757813,-0.7,-82.08006591796875,-0.015198620604355484,6.399414062501819,-1.3638751220707004,-1.54,-0.027997436523445458,17.678381347661276,-671.8405395507813,0.013998718261722729,-132.30816650390508,-21824.0,1.0640008544921875,-0.5320004272460938,-2.716003417968726,282880.0,416.0,208.35626220702943,95472.0,-448.0,34368.0,3.906001281738273,1149.2,75.17999999999999,-0.9799999999999999,-7.812002563476546
2020-02-02,2020-02-08,1.3400009155273438,-9.57999267578125,-100.32001342773438,7.660802416992374,-685.4401245117188,-191.52003479003906,4.519995117187523,6.720001220703125,-645.1201171875,-437.76005859375005,32.1887812377885,22.8,11628.0,4.560000610351563,21.842386224363,-0.8,39168.0,36.720062255859375,1.7600000000000002,8448.0,-408.0,897.6,22.033983154296873,34.56005859375,-42.151967773437505,19.1599853515625,4.6
2020-02-09,2020-02-15,0.0399993896484375,2.55999755859375,-26.800018310546875,-4.984805041505024,647.2802124023438,78.86402587890625,-6.5280078125,-23.8080078125,1993.920654296875,-718.2404907226563,-9.52319404296577,119.14396118164073,3688.7999999999997,8.576005859375,3.43039907226339,-35.96798828125004,93264.0,174.0,158.48394836425797,10720.0,-1113.6000000000001,4906.8,2.252802539058015,536.0,-72.19193115234374,16.383984375,5.632011718749964
