,open,high,low,close,adjclose,volume,ticker
2018-09-30,206.5,206.5,206.5,206.5,206.5,0,ELSPC.TA
2018-10-01,206.5,206.5,206.5,206.5,206.5,0,ELSPC.TA
2018-10-02,206.5,190.0,186.10000610351562,187.89999389648438,187.89999389648438,3375,ELSPC.TA
2018-10-03,187.89999389648438,211.0,194.0,210.39999389648438,210.39999389648438,30281,ELSPC.TA
2018-10-04,210.39999389648438,211.0,205.0,209.89999389648438,209.89999389648438,8500,ELSPC.TA
2018-10-07,209.89999389648438,209.89999389648438,209.89999389648438,209.89999389648438,209.89999389648438,0,ELSPC.TA
2018-10-08,209.89999389648438,211.0,200.0,205.39999389648438,205.39999389648438,10023,ELSPC.TA
2018-10-09,205.39999389648438,205.39999389648438,205.39999389648438,205.39999389648438,205.39999389648438,0,ELSPC.TA
2018-10-10,219.0,219.0,219.0,205.39999389648438,205.39999389648438,1,ELSPC.TA
2018-10-11,205.39999389648438,205.39999389648438,205.39999389648438,205.39999389648438,205.39999389648438,0,ELSPC.TA
2018-10-14,209.0,209.0,203.0,203.10000610351562,203.10000610351562,1100,ELSPC.TA
2018-10-15,209.0,209.0,209.0,203.10000610351562,203.10000610351562,2,ELSPC.TA
2018-10-16,203.10000610351562,203.10000610351562,203.10000610351562,203.10000610351562,203.10000610351562,0,ELSPC.TA
2018-10-17,203.10000610351562,203.10000610351562,203.10000610351562,203.10000610351562,203.10000610351562,0,ELSPC.TA
2018-10-18,203.10000610351562,203.10000610351562,203.10000610351562,203.10000610351562,203.10000610351562,0,ELSPC.TA
2018-10-21,203.10000610351562,203.10000610351562,203.10000610351562,203.10000610351562,203.10000610351562,0,ELSPC.TA
2018-10-22,209.0,209.0,190.1999969482422,191.89999389648438,191.89999389648438,845,ELSPC.TA
2018-10-23,190.10000610351562,201.0,190.10000610351562,194.6999969482422,194.6999969482422,3940,ELSPC.TA
2018-10-24,194.6999969482422,198.0,198.0,198.0,198.0,1000,ELSPC.TA
2018-10-25,198.0,198.0,198.0,198.0,198.0,0,ELSPC.TA
2018-10-28,198.0,200.0,200.0,200.0,200.0,1000,ELSPC.TA
2018-10-29,209.0,209.0,209.0,200.8000030517578,200.8000030517578,90,ELSPC.TA
2018-10-30,200.8000030517578,200.8000030517578,200.8000030517578,200.8000030517578,200.8000030517578,0,ELSPC.TA
2018-10-31,200.8000030517578,206.0,206.0,206.0,206.0,2048,ELSPC.TA
2018-11-01,206.0,206.0,200.0,201.5,201.5,735,ELSPC.TA
2018-11-04,201.5,201.5,201.5,201.5,201.5,0,ELSPC.TA
2018-11-05,205.0,205.0,199.0,199.0,199.0,4950,ELSPC.TA
2018-11-06,199.0,200.0,197.10000610351562,197.1999969482422,197.1999969482422,5451,ELSPC.TA
2018-11-07,197.1999969482422,201.0,190.0,198.6999969482422,198.6999969482422,5633,ELSPC.TA
2018-11-08,198.6999969482422,197.0,197.0,197.3000030517578,197.3000030517578,822,ELSPC.TA
2018-11-11,197.3000030517578,197.3000030517578,197.3000030517578,197.3000030517578,197.3000030517578,0,ELSPC.TA
2018-11-12,197.3000030517578,200.0,190.0,192.39999389648438,192.39999389648438,4636,ELSPC.TA
2018-11-13,192.39999389648438,192.39999389648438,192.39999389648438,192.39999389648438,192.39999389648438,0,ELSPC.TA
2018-11-14,192.39999389648438,192.39999389648438,192.39999389648438,192.39999389648438,192.39999389648438,0,ELSPC.TA
2018-11-15,192.39999389648438,195.0,195.0,195.0,195.0,1111,ELSPC.TA
2018-11-18,195.0,195.0,195.0,195.0,195.0,0,ELSPC.TA
2018-11-19,195.0,195.0,195.0,195.0,195.0,0,ELSPC.TA
2018-11-20,195.0,195.0,195.0,195.0,195.0,0,ELSPC.TA
2018-11-21,195.0,195.0,195.0,195.0,195.0,0,ELSPC.TA
2018-11-22,195.0,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,5000,ELSPC.TA
2018-11-25,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,0,ELSPC.TA
2018-11-26,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,0,ELSPC.TA
2018-11-27,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,0,ELSPC.TA
2018-11-28,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,0,ELSPC.TA
2018-11-29,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,191.60000610351562,0,ELSPC.TA
2018-12-02,191.60000610351562,187.0,184.0,185.3000030517578,185.3000030517578,3555,ELSPC.TA
2018-12-03,185.3000030517578,180.0,180.0,180.0,180.0,2000,ELSPC.TA
2018-12-04,180.0,175.0,175.0,175.0,175.0,1000,ELSPC.TA
2018-12-05,170.0,170.0,169.10000610351562,169.3000030517578,169.3000030517578,2393,ELSPC.TA
2018-12-06,180.0,180.0,180.0,172.5,172.5,301,ELSPC.TA
2018-12-09,172.5,172.5,172.5,172.5,172.5,0,ELSPC.TA
2018-12-10,172.5,173.0,173.0,173.0,173.0,2539,ELSPC.TA
2018-12-11,185.0,185.0,185.0,173.10000610351562,173.10000610351562,10,ELSPC.TA
2018-12-12,173.10000610351562,173.10000610351562,173.10000610351562,173.10000610351562,173.10000610351562,0,ELSPC.TA
2018-12-13,173.10000610351562,167.10000610351562,166.0,166.3000030517578,166.3000030517578,24601,ELSPC.TA
2018-12-16,172.5,172.5,159.0,159.39999389648438,159.39999389648438,33100,ELSPC.TA
2018-12-17,172.0,172.0,172.0,172.0,172.0,1002,ELSPC.TA
2018-12-18,172.0,180.0,169.0,177.1999969482422,177.1999969482422,10000,ELSPC.TA
2018-12-19,188.5,188.5,188.5,177.1999969482422,177.1999969482422,1,ELSPC.TA
2018-12-20,177.1999969482422,170.0,170.0,177.0,177.0,31,ELSPC.TA
2018-12-23,187.89999389648438,187.89999389648438,187.89999389648438,177.0,177.0,1,ELSPC.TA
2018-12-24,178.0,178.0,158.0,158.89999389648438,158.89999389648438,39532,ELSPC.TA
2018-12-25,158.89999389648438,158.0,158.0,158.0,158.0,3125,ELSPC.TA
2018-12-26,169.0,169.0,169.0,169.0,169.0,1002,ELSPC.TA
2018-12-27,169.0,177.89999389648438,165.0,173.10000610351562,173.10000610351562,4722,ELSPC.TA
2018-12-30,173.10000610351562,173.10000610351562,173.10000610351562,173.10000610351562,173.10000610351562,0,ELSPC.TA
2018-12-31,173.10000610351562,177.89999389648438,169.0,170.0,170.0,11429,ELSPC.TA
2019-01-01,178.0,178.0,170.0,170.10000610351562,170.10000610351562,14928,ELSPC.TA
2019-01-02,183.0,185.0,177.0,183.39999389648438,183.39999389648438,5672,ELSPC.TA
2019-01-03,198.0,198.0,184.0,184.3000030517578,184.3000030517578,1325,ELSPC.TA
2019-01-06,184.3000030517578,195.0,195.0,195.0,195.0,1200,ELSPC.TA
2019-01-07,195.0,195.0,195.0,195.0,195.0,500,ELSPC.TA
2019-01-08,196.0,196.0,196.0,195.0,195.0,1,ELSPC.TA
2019-01-09,195.0,190.0,187.0,187.10000610351562,187.10000610351562,31064,ELSPC.TA
2019-01-10,187.10000610351562,187.10000610351562,179.0,179.0,179.0,5882,ELSPC.TA
2019-01-13,179.0,179.0,175.0,176.1999969482422,176.1999969482422,1800,ELSPC.TA
2019-01-14,176.1999969482422,176.1999969482422,176.1999969482422,176.1999969482422,176.1999969482422,0,ELSPC.TA
2019-01-15,176.1999969482422,174.0,170.10000610351562,170.8000030517578,170.8000030517578,15658,ELSPC.TA
2019-01-16,189.89999389648438,189.89999389648438,189.89999389648438,170.8000030517578,170.8000030517578,1,ELSPC.TA
2019-01-17,170.8000030517578,189.0,171.0,174.89999389648438,174.89999389648438,4848,ELSPC.TA
2019-01-20,175.0,189.89999389648438,175.0,176.1999969482422,176.1999969482422,5990,ELSPC.TA
2019-01-21,174.0,174.0,174.0,175.3000030517578,175.3000030517578,500,ELSPC.TA
2019-01-22,175.3000030517578,188.8000030517578,175.3000030517578,175.3000030517578,175.3000030517578,501,ELSPC.TA
2019-01-23,190.0,190.0,190.0,175.3000030517578,175.3000030517578,2,ELSPC.TA
2019-01-24,188.0,188.0,188.0,175.39999389648438,175.39999389648438,10,ELSPC.TA
2019-01-27,188.0,188.0,188.0,175.39999389648438,175.39999389648438,1,ELSPC.TA
2019-01-28,188.0,188.0,180.0,178.3000030517578,178.3000030517578,748,ELSPC.TA
2019-01-29,188.0,193.0,185.39999389648438,190.3000030517578,190.3000030517578,99707,ELSPC.TA
2019-01-30,193.0,193.0,193.0,193.0,193.0,1210,ELSPC.TA
2019-01-31,193.0,216.0,193.0,198.5,198.5,45387,ELSPC.TA
2019-02-03,215.0,215.0,215.0,215.0,215.0,1002,ELSPC.TA
