,open,high,low,close,adjclose,volume,ticker
2018-09-30,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-01,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-02,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-03,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-04,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-07,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-08,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-09,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-10,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-11,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-14,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-15,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-16,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-17,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-18,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-21,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
2018-10-22,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0.0,GIBUI.TA
