,open,high,low,close,adjclose,volume,ticker
2018-09-30,619.5999755859375,619.5999755859375,619.5999755859375,619.5999755859375,551.1180419921875,0,ADGR.TA
2018-10-01,619.5999755859375,619.5999755859375,619.5999755859375,619.5999755859375,551.1180419921875,0,ADGR.TA
2018-10-02,611.0,618.0,611.0,616.5,548.3606567382812,188263,ADGR.TA
2018-10-03,616.5,620.5,615.0,620.0,551.4738159179688,45976,ADGR.TA
2018-10-04,620.0,620.0,602.7000122070312,605.2999877929688,538.3985595703125,50584,ADGR.TA
2018-10-07,605.2999877929688,605.5,601.4000244140625,602.5,535.9080200195312,18364,ADGR.TA
2018-10-08,602.5,606.0,599.5,603.2999877929688,536.6195678710938,70598,ADGR.TA
2018-10-09,603.2999877929688,607.7999877929688,600.0999755859375,601.4000244140625,534.9296264648438,18570,ADGR.TA
2018-10-10,601.4000244140625,604.5,600.0999755859375,601.7000122070312,535.1964111328125,172586,ADGR.TA
2018-10-11,597.0,601.5999755859375,591.2999877929688,597.9000244140625,531.8163452148438,195644,ADGR.TA
2018-10-14,597.9000244140625,600.0,597.0,597.7999877929688,531.7274780273438,4408,ADGR.TA
2018-10-15,597.7999877929688,597.7999877929688,590.5999755859375,594.5,528.7921752929688,5900,ADGR.TA
2018-10-16,594.5,601.2000122070312,598.0,600.7999877929688,534.3958740234375,74289,ADGR.TA
2018-10-17,590.0,601.2999877929688,590.0,600.5999755859375,534.2179565429688,13516,ADGR.TA
2018-10-18,600.5999755859375,609.5,600.5999755859375,604.4000244140625,537.5980224609375,355388,ADGR.TA
2018-10-21,604.4000244140625,609.2000122070312,600.4000244140625,605.2000122070312,538.3096313476562,17947,ADGR.TA
2018-10-22,605.2000122070312,611.2000122070312,603.7000122070312,607.5,540.3553466796875,30574,ADGR.TA
2018-10-23,596.0,607.2999877929688,591.7000122070312,595.0,529.2369995117188,44027,ADGR.TA
2018-10-24,595.0,605.4000244140625,594.9000244140625,602.2000122070312,535.6412353515625,23205,ADGR.TA
2018-10-25,585.0999755859375,593.0,584.4000244140625,590.0,524.78955078125,172805,ADGR.TA
2018-10-28,590.0,594.5,590.0,591.7000122070312,526.3016967773438,9610,ADGR.TA
2018-10-29,591.7000122070312,592.0999755859375,592.0999755859375,592.0999755859375,526.657470703125,1532,ADGR.TA
2018-10-30,592.0999755859375,592.0999755859375,592.0999755859375,592.0999755859375,526.657470703125,0,ADGR.TA
