Unnamed: 0,open,high,low,close,adjclose,volume,ticker
2018-09-30,39460.0,39460.0,39460.0,39460.0,38657.93359375,0,MNRV.TA
2018-10-01,39460.0,39460.0,39460.0,39460.0,38657.93359375,0,MNRV.TA
2018-10-02,39460.0,39780.0,39550.0,39570.0,38765.69921875,117,MNRV.TA
2018-10-03,39570.0,39910.0,39200.0,39670.0,38863.66796875,149,MNRV.TA
2018-10-04,39670.0,39890.0,39340.0,39750.0,38942.0390625,77,MNRV.TA
2018-10-07,39750.0,39260.0,39260.0,39260.0,38462.0,23,MNRV.TA
2018-10-08,39260.0,39440.0,39440.0,39440.0,38638.34375,33,MNRV.TA
2018-10-09,39560.0,39800.0,39410.0,39530.0,38726.51171875,263,MNRV.TA
2018-10-10,39530.0,39970.0,38700.0,39410.0,38608.953125,339,MNRV.TA
2018-10-11,38820.0,38820.0,38300.0,38410.0,37629.27734375,240,MNRV.TA
2018-10-14,38410.0,38600.0,38300.0,38490.0,37707.65234375,323,MNRV.TA
2018-10-15,38750.0,38750.0,38080.0,38340.0,37560.69921875,136,MNRV.TA
2018-10-16,38340.0,38610.0,38340.0,38550.0,37766.43359375,50,MNRV.TA
2018-10-17,38950.0,38990.0,38950.0,38970.0,38177.89453125,47,MNRV.TA
2018-10-18,38970.0,38940.0,38680.0,38830.0,38040.7421875,126,MNRV.TA
2018-10-21,38830.0,38720.0,38170.0,38390.0,37609.68359375,122,MNRV.TA
2018-10-22,38390.0,38380.0,38120.0,38300.0,37521.51171875,56,MNRV.TA
2018-10-23,38370.0,38370.0,37000.0,37620.0,36855.3359375,445,MNRV.TA
2018-10-24,37620.0,37750.0,37280.0,37460.0,36698.5859375,243,MNRV.TA
2018-10-25,37400.0,37400.0,37000.0,37050.0,36296.921875,263,MNRV.TA
2018-10-28,37520.0,37520.0,37020.0,37160.0,36404.68359375,122,MNRV.TA
2018-10-29,37730.0,37730.0,37280.0,37600.0,36835.7421875,154,MNRV.TA
2018-10-30,37600.0,37600.0,37600.0,37600.0,36835.7421875,0,MNRV.TA
2018-10-31,37750.0,38380.0,37620.0,38220.0,37443.140625,426,MNRV.TA
2018-11-01,38490.0,38490.0,37280.0,37630.0,36865.1328125,178,MNRV.TA
2018-11-04,37890.0,37890.0,37890.0,37890.0,37119.84765625,18,MNRV.TA
2018-11-05,38160.0,38160.0,37660.0,37930.0,37159.03515625,73,MNRV.TA
2018-11-06,38200.0,38910.0,37480.0,38360.0,37580.29296875,395,MNRV.TA
