Unnamed: 0,open,high,low,close,adjclose,volume,ticker
2018-09-30,92310.0,92310.0,92310.0,92310.0,92310.0,0,IGLD.TA
2018-10-01,92310.0,92310.0,92310.0,92310.0,92310.0,0,IGLD.TA
2018-10-02,92310.0,93860.0,89000.0,92500.0,92500.0,504,IGLD.TA
2018-10-03,92500.0,92510.0,91090.0,92080.0,92080.0,420,IGLD.TA
2018-10-04,91500.0,92000.0,90000.0,90260.0,90260.0,380,IGLD.TA
2018-10-07,90260.0,90240.0,86200.0,89400.0,89400.0,437,IGLD.TA
2018-10-08,89400.0,90500.0,88000.0,88140.0,88140.0,269,IGLD.TA
2018-10-09,88140.0,88500.0,86500.0,87190.0,87190.0,398,IGLD.TA
2018-10-10,87190.0,87190.0,82430.0,84440.0,84440.0,226,IGLD.TA
2018-10-11,82400.0,83720.0,81510.0,82880.0,82880.0,398,IGLD.TA
2018-10-14,82880.0,85000.0,82940.0,83420.0,83420.0,108,IGLD.TA
2018-10-15,84560.0,84560.0,82410.0,82970.0,82970.0,258,IGLD.TA
2018-10-16,82500.0,85980.0,82400.0,85200.0,85200.0,350,IGLD.TA
2018-10-17,84000.0,84670.0,83800.0,84160.0,84160.0,98,IGLD.TA
2018-10-18,86000.0,86000.0,82530.0,82720.0,82720.0,342,IGLD.TA
2018-10-21,82000.0,82630.0,81800.0,81880.0,81880.0,219,IGLD.TA
2018-10-22,81510.0,84400.0,81510.0,82860.0,82860.0,203,IGLD.TA
2018-10-23,82700.0,82790.0,80140.0,80500.0,80500.0,289,IGLD.TA
2018-10-24,80500.0,83600.0,80600.0,81530.0,81530.0,72,IGLD.TA
2018-10-25,80000.0,80840.0,77610.0,80090.0,80090.0,358,IGLD.TA
2018-10-28,80090.0,81640.0,79500.0,81300.0,81300.0,242,IGLD.TA
2018-10-29,81300.0,86500.0,81700.0,86210.0,86210.0,837,IGLD.TA
2018-10-30,86210.0,86210.0,86210.0,86210.0,86210.0,0,IGLD.TA
2018-10-31,87000.0,88700.0,85220.0,87100.0,87100.0,227,IGLD.TA
2018-11-01,87100.0,89300.0,87410.0,88380.0,88380.0,338,IGLD.TA
