Unnamed: 0,open,high,low,close,adjclose,volume,ticker
2018-09-30,19400.0,19400.0,19400.0,19400.0,17574.83203125,0,DANE.TA
2018-10-01,19400.0,19400.0,19400.0,19400.0,17574.83203125,0,DANE.TA
2018-10-02,19400.0,19890.0,18830.0,19040.0,17248.697265625,27504,DANE.TA
2018-10-03,19050.0,19050.0,18700.0,18730.0,16967.8671875,8066,DANE.TA
2018-10-04,18710.0,18760.0,18400.0,18470.0,16732.326171875,6686,DANE.TA
2018-10-07,18470.0,18790.0,18470.0,18720.0,16958.80859375,3033,DANE.TA
2018-10-08,18710.0,18720.0,18350.0,18500.0,16759.50390625,5185,DANE.TA
2018-10-09,18500.0,18650.0,18500.0,18580.0,16831.9765625,5964,DANE.TA
2018-10-10,18580.0,18610.0,18340.0,18350.0,16623.615234375,6314,DANE.TA
2018-10-11,17900.0,18290.0,17820.0,18020.0,16324.6650390625,6799,DANE.TA
2018-10-14,18020.0,18510.0,18030.0,18380.0,16650.794921875,1148,DANE.TA
2018-10-15,18380.0,18440.0,18220.0,18340.0,16614.556640625,3624,DANE.TA
2018-10-16,18400.0,18400.0,17850.0,18340.0,16614.556640625,14412,DANE.TA
2018-10-17,18100.0,18390.0,18100.0,18320.0,16596.4375,1503,DANE.TA
2018-10-18,18320.0,18320.0,18130.0,18160.0,16451.4921875,3005,DANE.TA
2018-10-21,18130.0,18230.0,17930.0,18020.0,16324.6650390625,1539,DANE.TA
2018-10-22,18020.0,18440.0,17950.0,17950.0,16261.248046875,6474,DANE.TA
2018-10-23,17860.0,17950.0,17690.0,17760.0,16089.1240234375,9594,DANE.TA
2018-10-24,17760.0,17890.0,17730.0,17860.0,16179.7158203125,4540,DANE.TA
2018-10-25,17500.0,17760.0,17500.0,17700.0,16034.7705078125,7605,DANE.TA
2018-10-28,17700.0,17900.0,17510.0,17870.0,16188.771484375,4116,DANE.TA
2018-10-29,17870.0,18090.0,17770.0,17790.0,16116.2998046875,3845,DANE.TA
2018-10-30,17790.0,17790.0,17790.0,17790.0,16116.2998046875,0,DANE.TA
2018-10-31,17790.0,17870.0,17500.0,17740.0,16071.0048828125,4566,DANE.TA
2018-11-01,17740.0,17900.0,17760.0,17880.0,16197.8359375,1433,DANE.TA
2018-11-04,17880.0,18040.0,17870.0,17980.0,16288.42578125,1273,DANE.TA
2018-11-05,17980.0,18110.0,17810.0,17820.0,16143.4814453125,3717,DANE.TA
2018-11-06,17560.0,18110.0,17560.0,18060.0,16360.8984375,1955,DANE.TA
2018-11-07,18060.0,18290.0,18050.0,18230.0,16514.908203125,3078,DANE.TA
2018-11-08,18240.0,18410.0,18030.0,18180.0,16469.611328125,2270,DANE.TA
2018-11-11,17990.0,18230.0,17980.0,18120.0,16415.25390625,1628,DANE.TA
2018-11-12,18120.0,18450.0,18170.0,18190.0,16478.66796875,5370,DANE.TA
2018-11-13,18190.0,18270.0,18000.0,18110.0,16406.197265625,3240,DANE.TA
2018-11-14,18120.0,18320.0,17830.0,18170.0,16460.55078125,3552,DANE.TA
2018-11-15,17930.0,18280.0,17930.0,18190.0,16478.66796875,4226,DANE.TA
2018-11-18,18190.0,18300.0,17920.0,17970.0,16279.369140625,2748,DANE.TA
2018-11-19,17970.0,18010.0,17850.0,17910.0,16225.0107421875,2579,DANE.TA
2018-11-20,17850.0,17910.0,17540.0,17720.0,16052.8857421875,6777,DANE.TA
2018-11-21,17740.0,17740.0,17540.0,17650.0,15989.4755859375,2819,DANE.TA
2018-11-22,17650.0,17820.0,17620.0,17640.0,15980.412109375,2760,DANE.TA
2018-11-25,17640.0,18340.0,17640.0,18280.0,16560.201171875,7191,DANE.TA
2018-11-26,18280.0,18330.0,17650.0,18160.0,16451.4921875,4306,DANE.TA
2018-11-27,18480.0,18480.0,18130.0,18190.0,16478.66796875,1715,DANE.TA
2018-11-28,18190.0,18240.0,18100.0,18110.0,16406.197265625,1502,DANE.TA
2018-11-29,18010.0,18210.0,18000.0,18100.0,16397.134765625,2488,DANE.TA
2018-12-02,18500.0,18940.0,18280.0,18910.0,17130.93359375,6146,DANE.TA
2018-12-03,18610.0,18870.0,18120.0,18700.0,17213.775390625,8115,DANE.TA
2018-12-04,18850.0,19000.0,18300.0,18390.0,16928.4140625,3848,DANE.TA
