,date_reference,next_week_price_full_train,predicted_stock_class,r2_test,r2_train,r2_train_full_train,rmse_train_full_train,False_p,True_p,predicted_diff_full_train,percentage_change_full_train
0,2020-08-01,87.154,False,0.010826656044326866,0.3895312781313691,0.2814,1.6081,0.5149036381452714,0.48509636185472854,-0.046,-0.0005
1,2020-08-08,85.9691,False,-0.098614492484004,0.30807109832660506,0.2843,1.6133,0.5004009312186153,0.4995990687813847,-0.1309,-0.0015
2,2020-08-15,85.5336,True,0.23808271444270201,0.23077742428841008,0.2858,1.6249,0.34293580766690923,0.6570641923330908,0.8336,0.0098
3,2020-08-22,84.5735,False,0.14273483614153837,0.35714734490959144,0.3214,1.5925,0.521658919307738,0.478341080692262,0.5735,0.0068
4,2020-08-29,87.6205,False,-0.2546231941679229,0.17351117662434923,0.1336,1.8178,0.5000450535026675,0.49995494649733246,0.1205,0.0014
5,2020-09-05,84.5292,True,0.48126780027921,0.26431600943888256,0.3242,1.6229,0.3224455686365957,0.6775544313634043,0.6292,0.0075
