first_day_in_week,last_day_in_week,AVIV_main_symb_weekly_mean_diff,SLARL.TA_weekly_mean_diff_0.4_INT_SKBN.TA_weekly_mean_diff_0.38_corr_0.73,SLARL.TA_weekly_mean_diff_0.4_INT_ZUR.TA_weekly_mean_diff_0.51_corr_0.75,SMT.TA_weekly_mean_diff_0.4_INT_ARAD.TA_weekly_mean_diff_0.41_corr_0.73,SMT.TA_weekly_mean_diff_0.4_INT_AZRM.TA_weekly_mean_diff_0.49_corr_0.73,SNCM.TA_weekly_mean_diff_0.41_INT_KNFM.TA_weekly_mean_diff_0.51_corr_0.72,SNCM.TA_weekly_mean_diff_0.41_INT_SLARL.TA_weekly_mean_diff_0.4_corr_0.72,SNEL.TA_weekly_mean_diff_0.49_INT_NTGR.TA_weekly_mean_diff_0.43_corr_0.73,SRAC.TA_weekly_mean_diff_0.45_INT_ANLT.TA_weekly_mean_diff_0.5_corr_0.74,SRAC.TA_weekly_mean_diff_0.45_INT_NAWI.TA_weekly_mean_diff_0.41_corr_0.77,SRAC.TA_weekly_mean_diff_0.45_INT_OPAL.TA_weekly_mean_diff_0.61_corr_0.75,UNON.TA_weekly_mean_diff_0.42_INT_DSCT.TA_weekly_mean_diff_0.37_corr_0.75,ZMH.TA_weekly_mean_diff_0.46_INT_SKLN.TA_weekly_mean_diff_0.46_corr_0.74,ZUR.TA_weekly_mean_diff_0.51_INT_BLSR.TA_weekly_mean_diff_0.45_corr_0.77,ZUR.TA_weekly_mean_diff_0.51_INT_MGDL.TA_weekly_mean_diff_0.41_corr_0.72,ANLT.TA_weekly_mean_diff_0.5_INT_SKLN.TA_weekly_mean_diff_0.46_corr_0.78,BLSR.TA_weekly_mean_diff_0.45_INT_NSTR.TA_weekly_mean_diff_0.54_corr_0.79,ELCRE.TA_weekly_mean_diff_0.42_INT_AZRM.TA_weekly_mean_diff_0.49_corr_0.79,GOHO.TA_weekly_mean_diff_0.46_INT_ISRS.TA_weekly_mean_diff_0.43_corr_0.8,MLSR.TA_weekly_mean_diff_0.43_INT_MNRT.TA_weekly_mean_diff_0.42_corr_0.79,NSTR.TA_weekly_mean_diff_0.54_INT_GZT.TA_weekly_mean_diff_0.49_corr_0.94,NSTR.TA_weekly_mean_diff_0.54_INT_MLSR.TA_weekly_mean_diff_0.43_corr_0.83,NSTR.TA_weekly_mean_diff_0.54_INT_MNRT.TA_weekly_mean_diff_0.42_corr_0.78,NSTR.TA_weekly_mean_diff_0.54_INT_SKLN.TA_weekly_mean_diff_0.46_corr_0.8,OPAL.TA_weekly_mean_diff_0.61_INT_MNRV.TA_weekly_mean_diff_0.47_corr_0.8,PHOE.TA_weekly_mean_diff_0.48_INT_HARL.TA_weekly_mean_diff_0.43_corr_0.81,SLARL.TA_weekly_mean_diff_0.4_INT_AURA.TA_weekly_mean_diff_0.44_corr_0.79,SLARL.TA_weekly_mean_diff_0.4_INT_BLSR.TA_weekly_mean_diff_0.45_corr_0.83,SLARL.TA_weekly_mean_diff_0.4_INT_MNRT.TA_weekly_mean_diff_0.42_corr_0.81,SLARL.TA_weekly_mean_diff_0.4_INT_NSTR.TA_weekly_mean_diff_0.54_corr_0.86,SLARL.TA_weekly_mean_diff_0.4_INT_NTGR.TA_weekly_mean_diff_0.43_corr_0.82,SMT.TA_weekly_mean_diff_0.4_INT_MNRT.TA_weekly_mean_diff_0.42_corr_0.78,SNCM.TA_weekly_mean_diff_0.41_INT_SKLN.TA_weekly_mean_diff_0.46_corr_0.78
2019-06-30,2019-07-06,-5.6,-10.303984375,-8.3719873046875,754.4,135.13598999023435,0.26400268554685,0.1932016723602827,73.5440283203125,-237.6,468.0,78.47995605468749,-5.4,9.6,-270.40000000000003,17.16,-13.2,1435.2,451.5519665527343,-604.8,-122.71992797851561,96.60000000000001,1628.4,-14.351991577148437,-13.8,1246.9593017578125,38.831953125,-1.0226786249875839,334.87949218750003,-3.3487929565459487,44.435932617187504,-20.414776904284956,8.527994995117187,-0.060000610351556814
2019-07-07,2019-07-13,-2.2,-17.16,18.480000000000004,-1278.0,50.4,2.039996337890659,0.747998657226575,-154.50415893554685,-132.16,176.96,27.104013671875002,-0.0,-88.16,487.20000000000005,-21.840000000000003,179.36,-406.0,166.88,-404.8,131.199951171875,50.4,-560.0,-11.479995727539062,-106.39999999999999,-479.1602416992188,-3.7743945312499996,-9.040235595703138,127.60000000000001,3.6079986572265628,-15.400000000000002,-7.832008056640626,-14.759994506835938,5.167990722656336
2019-07-14,2019-07-20,12.8,0.04798828125,-0.27233339846134236,788.8,-11.135971679687763,-1.2800000000000002,-0.007998046875000001,-0.032001953125,340.59999999999997,-13.0,-4.939984130859375,5.04,20.24,1198.559570312502,54.752396997064444,241.03999999999996,1284.8,-0.7679980468750183,-2006.8,-0.800048828125,140.16,584.0,-0.292017822265625,-134.32,196.0793701171875,36.413671875,0.034927505850791934,-1.7595703125000002,0.00039992675185203554,-0.2919287109375,-0.0031994140148162843,-0.23201416015624998,-3.6799999999999997
2019-07-21,2019-07-27,-12.6,18.088129882812503,3.821624121069924,546.0,11.387980957031427,1.44,0.20400146484375,61.712014160156244,107.84000000000002,471.80000000000007,83.57575317382813,-15.0,39.559999999999995,798.0393066406283,23.491572729498305,7.359999999999999,15421.199999999999,-35.3319409179693,-327.6,-10.4,6125.04,2823.6,-43.44,499.55999999999995,560.4783447265625,19.431650390625,1.376738035157323,96.56069335937501,-0.27200195312500003,73.8485302734375,7.235253613293171,3.12,1.38
2019-07-28,2019-08-03,13.0,-24.191982421875,-20.159985351562497,1598.3999999999999,176.71194580078125,-1.247996826171875,-1.6127947265654803,70.90808349609375,-447.2,-1435.2,64.48012695312501,17.16,61.63999999999999,-396.0,18.479992675781283,-115.24,5649.599999999999,47.759985351562506,-8013.6,201.75988159179687,162.64,8303.199999999999,44.51197387695312,573.52,1108.5621826171875,25.8890625,-5.335677763670683,887.0393554687499,6.988790820315479,287.61579101562495,41.79841884762049,23.08798645019531,-3.215991821289063
2019-08-04,2019-08-10,-1.4,156.48,-76.28407958984339,-696.0,2.1,2.88,9.78,70.72,644.8000000000001,-1527.68,40.672060546875,-68.08,-2.64,-514.8005371093725,39.312041015624814,-15.6,9900.0,0.8400000000000001,2877.6,-30.87952880859375,2214.0,34740.0,-7.19989013671875,108.0,47.56007080078125,174.73681640625,20.707486572265907,1793.0,-1.3039801025390625,1467.0,55.42,0.079998779296875,0.72
2019-08-11,2019-08-17,-7.2,20.7,31.859967041015725,4647.2,-6.28,2.64000244140625,2.9700027465820313,-5.3039746093749995,-1205.28,-1723.68,-6.48,343.36,146.16,764.6392089843774,17.133590917959864,468.72,-216.0,3.88,4165.2,-59.84033203125,11.2,272.0,-0.8800048828125,-50.4,30.0,48.53522460937501,3.6621002197266392,486.0,1.980010986328125,-9.0,-4.58997802734375,13.816076660156249,16.632015380859375
2019-08-18,2019-08-24,0.6,-82.65596923828124,25.45274248048678,48579.2,658.9199999999998,-9.052003784179652,-9.577600439451597,-89.67613769531249,1072.0,1400.0,-260.0,200.07999999999998,-294.84,465.59912109375273,11.872791796848247,-209.04,15503.999999999998,499.79999999999995,2672.0,106.72014160156249,8630.56,14987.199999999999,118.86415771484373,-1007.7599999999999,884.0,228.24635253906249,7.812959494628012,787.19970703125,6.035205761715769,847.5516845703124,-20.8608242675662,59.432078857421864,11.388004760742144
2019-08-25,2019-08-31,-9.0,48.412023925781256,-114.01528046876182,-10320.0,288.96,-0.0,14.721201245114235,58.8798828125,45.12,-26.32,-28.200000000000003,125.96000000000001,5.2,-1430.9603027343737,-1.384884814471005,-24.96,5716.400000000001,151.20000000000002,-28.8,51.6,3614.2400000000002,7929.2,55.32,479.44000000000005,-1836.0,2.7744140625,8.43258778564632,306.2801513671875,2.96400146484375,455.4682250976563,18.179172802716494,20.639999999999997,15.49599365234378
2019-09-01,2019-09-07,2.0,-1.46400390625,5.856015625,-2833.6000000000004,9.8560107421875,22.099999999999998,6.222016601562499,-33.79203125,-147.2,-305.44,55.199999999999996,-80.24000000000001,11.399999999999999,169.60000000000002,2.9120019531250003,24.0,21.200000000000003,11.648012695312499,856.8000000000001,-194.04009399414062,-0.32000000000000006,-30.8,0.25200012207031247,-0.6000000000000001,618.0,96.138046875,-1.2356107187271117,387.96103515625,4.611614538580179,0.732001953125,-9.662434716820718,5.544002685546875,-5.1
2019-09-08,2019-09-14,-1.0,4.8959912109375,47.327915039062496,700.0,582.9998779296875,-1.2,-1.35999755859375,3.12001953125,-32.24,-1.04,6.65599365234375,-33.599999999999994,45.0,-174.0,13.92,55.800000000000004,452.0,-34.97999267578125,7384.0,212.80023193359372,641.84,8588.0,50.62405517578125,406.8,-133.119873046875,54.312998046875,-4.3193535742163505,-27.199951171875,-3.0463978515565393,-122.94377929687501,2.121609472632408,-56.00006103515624,4.5
2019-09-15,2019-09-21,-4.2,2.95001220703125,0.7375030517578125,-416.25,-89.7248306274414,-0.8125019073486328,0.4793781089829281,18.149932861328125,374.0625,130.625,9.500036239624023,-12.25,342.1875,2.5,-2.375,295.3125,-248.75,21.82495880126953,2983.75,161.50043487548828,124.375,9452.5,42.28761386871338,932.8125,-32.0001220703125,178.44593811035156,2.2692994560347977,7.375030517578125,-1.2537585640093312,-73.38155364990234,-1.2168755340389907,15.725042343139648,-6.093764305114746
2019-09-22,2019-09-28,-0.5,175.5602783203125,-13.860021972656249,10571.6,-12.844482421875,-4.663995971679689,-9.794407067857684,12.768010253906251,172.2,114.8,-103.32,-9.680000000000001,-18.0,-90.0,7.860003662109374,-27.0,552.0,-1.8720703125,2430.0,55.439624023437496,305.44,5667.2,3.3119775390624997,-165.6,-158.4,104.96,6.970672916024923,138.6002197265625,0.8315956787019968,85.00813476562499,-14.044833544939756,8.891939697265624,19.079983520507813
2019-09-29,2019-10-05,4.333333333333333,-24.64968872070409,-17.399780273438182,3022.5,154.0498809814453,-40.7999267578125,2.4649644470774605,178.5,-496.0,-584.0,-20.800048828125,-4.5,960.0,-60.0,101.39996337890625,1860.0,-275.0,-276.4997863769531,13200.0,-171.49925231933594,385.0,13475.0,-38.49983215332031,3300.0,-448.5010528564453,369.0,1.1512836029287878,7.249908447265909,1.0149827576242785,-79.748992919925,-12.324844360352046,-13.649940490722656,-101.99981689453125
2019-10-06,2019-10-12,25.66666666666667,189.96700032551928,10.8111300998263,13984.444444444443,438.82251654730896,116.27777777777777,10.038906521267279,32.222154405382575,-223.66666666666666,433.7777777777777,-14.233374701605904,20.444444444444443,819.7777777777778,334.4444444444445,2.4888983832465277,436.3333333333333,2341.1111111111113,244.68905300564236,10204.444444444443,-146.66666666666703,32.666666666666664,-598.8888888888888,65.33333333333348,647.8888888888888,-77.00022379557292,-3.0,-8.891388127994134,664.1122775607585,18.53336588541656,75.6779106987841,8.957774658170113,289.333333333334,85.94444444444443
2019-10-13,2019-10-19,10.333333333333334,-30.666666666666668,145.33333333333334,13903.333333333334,911.8003946940104,93.08879258897569,7.866658528645833,295.17875162759964,-987.0,-36.55555555555556,91.3888888888889,77.44444444444444,63.0,7387.777777777778,184.0886671278212,-189.0,6777.777777777778,162.9334038628472,10096.666666666666,946.334025065101,177.77777777777777,5666.666666666667,185.5556911892355,700.0,166.66666666666669,245.66666666666666,-0.13199869791670457,813.3333333333334,22.266682942708258,133.33333333333334,9.866699218749849,539.9670613606752,41.299957275390625
2019-10-20,2019-10-26,7.6,-1.7777777777777777,4.666666666666666,-1894.4444444444446,35.13337537977431,-0.16666836208767363,0.06666734483506945,313.67672390407984,174.2222222222222,49.77777777777778,28.444444444444443,658.6666666666666,148.0,653.3333333333333,-18.666666666666664,196.0,-3111.1111111111113,-18.13335503472222,3120.0,533.3333333333334,-100.0,7111.111111111112,83.33333333333334,-400.0,1013.3333333333333,22.666666666666668,1.30133395724827,62.222222222222214,-1.6666666666666665,-22.22222222222222,2.422214084201389,25.833333333333336,1.20001220703125
2019-10-27,2019-11-02,-0.8,21.6,-84.0,-2008.8000000000002,3.24,2.5280096435546873,0.9600036621093749,129.02418457031249,-467.47999999999996,564.1999999999999,127.34790161132813,32.56,63.36000000000001,-252.0,-6.44005126953125,-20.88,540.0,-8.219999999999999,883.2,24.320092773437068,198.0,-2280.0,-9.60003662109358,108.0,-701.5194580078125,464.28,-4.28759765625,108.0,-1.920007324218716,180.0,30.720043945312497,3.4560131835936887,0.576002197265625
2019-11-03,2019-11-09,-7.0,261.8,166.32000000000002,-704.0,294.8,-5.3199829101562495,-5.851981201171875,1419.3281616210938,1784.7600000000002,1489.44,46.22407836914063,19.2,-59.4,108.0,-64.584052734375,-183.48,142.0,89.78,0.0,-6.6000000000000005,34.08,-85.19999999999999,15.620000000000001,-93.71999999999998,72.0001220703125,-6.16,9.16917541503915,154.0,16.94,218.68,330.17603759765626,-48.400000000000006,2.5079919433593747
2019-11-10,2019-11-16,4.6,81.12,-56.16,286.0,45.759936523437496,-4.887982788085938,-4.055985717773437,336.192265625,-53.72,-328.64000000000004,14.536019287109374,-0.6000000000000001,772.1999999999999,-763.2,11.37603515625,79.55999999999999,-1823.1999999999998,116.863837890625,3732.3999999999996,1.879998779296875,-86.0,34.4,16.167989501953127,-402.47999999999996,-253.9203369140625,7.68,8.205615234375088,826.8,-7.331995239257813,-134.16,48.2040380859375,-12.219992065429688,-12.16795715332031
2019-11-17,2019-11-23,20.8,-6.16,-37.84,14788.8,156.31154296875,4.704005126953125,-2.464002685546875,-49.13616210937501,517.44,241.07999999999996,75.85196411132812,-25.6,40.32,-1204.0,1.20402099609375,56.32000000000001,15484.0,-13.3599609375,1591.2,-88.80001831054688,5308.799999999999,-3318.0,327.3760675048828,353.92,670.7996826171875,28.08,2.0090441894531503,616.0,13.024002685546876,486.64,-6.512021484375001,138.5280285644531,-1.792001953125
2019-11-24,2019-11-30,-2.6,40.8,21.2,-2376.0,157.3200439453125,-17.28006591796875,1.2800048828125,4.1998291015625,369.36,3635.2799999999997,50.544118652343755,730.4000000000001,83.52,975.1999999999999,28.19597412109375,18.24,-625.6,61.18001708984376,-403.2,604.5196899414077,32.64,-1727.2,-16.18399169921879,-32.64,-68.64016113281251,285.2,1.9055969238281363,184.0,4.759997558593762,-13.6,-0.1199951171875,42.839978027343854,3.07201171875
2019-12-01,2019-12-07,10.8,10.2,16.799999999999997,4231.2,110.86395996093749,38.10003662109375,7.620007324218751,211.34382568359376,-30.8,27.6,2.2799926757812727,0.0,98.8,-1366.3999999999999,4.3679931640625,585.2,-1268.8,286.623896484375,-5059.2,-80.03992919921907,76.96000000000001,-301.6,7.17599365234378,197.6,-253.07918701172127,37.519999999999996,5.478598022460954,-732.0,4.139996337890642,15.600000000000001,8.87999267578125,22.63197998046884,96.5200927734375
2019-12-08,2019-12-14,4.2,-34.0,108.0,-1300.0,-79.3,36.0,-6.0,2.6199951171875,-108.36,743.0400000000001,156.3476220703134,-198.0,-224.39999999999998,4017.6000000000004,6.48,52.35999999999999,13354.8,-3.6599999999999997,572.0,343.4401977539053,1694.48,11631.6,152.21608764648394,2685.3199999999997,-109.07973632812562,121.43999999999998,4.167999267578097,930.0,10.600006103515597,359.0,13.0999755859375,-27.56001586914055,-44.879999999999995
2019-12-15,2019-12-21,9.0,-14.28,-3.4,-66.0,-3.4,2.12799072265625,1.90399169921875,-17.6720458984375,48.36,20.28,-26.051971435546875,-30.240000000000002,-0.0,56.0,-3.679998779296875,62.0,-1008.0,-6.8,5970.8,278.7205078124976,205.20000000000002,3744.0,24.120043945312293,180.0,1770.1980590820312,88.44,2.8342395019531055,-190.4,4.556008300781211,61.199999999999996,-6.3920166015625,1.3400024414062386,5.5999755859375
2019-12-22,2019-12-28,32.4,-13.16,-0.5599999999999999,1867.6000000000001,203.50384277343753,17.663994140625,2.5759991455078124,0.7560205078125,322.64000000000004,183.52,22.49601806640625,-16.32,-33.6,-287.2,0.36000000000000004,-34.88,1866.8,132.71989746093752,-22.0,-57.0,40.04,-98.8,3.9000000000000004,-4.16,-614.0804931640625,15.36,4.724162597656226,1005.1999999999999,2.0999999999999996,3.6399999999999997,0.25200683593749995,48.300000000000004,-2.9439990234375
2019-12-29,2020-01-04,-13.0,0.0,0.0,1760.0000000000002,15.488085937500001,4.55999755859375,0.0,0.6239990234375,3442.3199999999997,1038.1599999999999,669.34,-23.2,183.6,666.0,-13.468009033203126,453.59999999999997,324.0,-19.712109374999997,1148.3999999999999,-15.359960937500182,25.2,115.2,-1.7279956054687704,64.8,3449.6000000000004,4.960000000000001,0.0,0.0,-0.0,0.0,0.0,-8.4479785156251,20.519989013671875
2020-01-05,2020-01-11,13.2,123.20000000000002,-74.2,-3539.2,-149.1839453125,-2.807996826171875,-7.5599914550781255,-32.4479296875,4826.08,10589.6,1562.3999999999999,-23.52,3.24,-2310.7999999999997,37.94798706054687,-150.12,3662.4,1.33199951171875,-272.0,-4.63992919921875,157.92000000000002,1948.8000000000002,-0.6719897460937501,-90.72000000000001,-1458.0,628.0,-6.669610595703046,1526.0,-0.2799957275390625,117.60000000000001,23.659948730468752,0.895986328125,5.831993408203125
2020-01-12,2020-01-18,43.4,104.96,-26.880000000000003,31068.8,1184.35228515625,0.7919879150390624,0.7679882812500001,74.4721044921875,1570.8000000000002,2327.6400000000003,67.11617431640545,-2.16,-23.6,697.2,2.1,-259.6,-26095.199999999997,-143.98803466796872,-4200.0,-24.159985351562547,4747.44,-1257.6,474.743712158204,1854.96,-251.92065429687196,1.7600000000000002,3.5571093750000005,-1062.4,19.32798828125004,1006.0799999999999,22.27203125,352.7357861328132,1.4159783935546875
2020-01-19,2020-01-25,7.4,-41.72,-20.72,32475.999999999996,529.5,-1.68,1.68,8.568149414062502,-1566.04,13.16,15.791759033203872,-0.8800000000000001,-4.08,325.6,5.920000000000001,161.84,1012.0,-51.0,0.0,41.6,1702.0,2392.0,36.800000000000004,312.8,25.439611816407457,0.72,-0.9447180175781409,-30.799999999999997,-1.1199999999999999,-64.39999999999999,-0.3920068359375,56.48,-8.16
2020-01-26,2020-02-01,-2.2,72.47999999999999,2.88,16702.399999999998,3.503857421875,-0.7319989013671875,2.92799560546875,254.100341796875,-2700.7200000000003,-668.3600000000001,-233.24408325195316,114.71999999999998,-80.0,213.6,5.64,-316.8,19295.2,-0.9839599609374999,12904.800000000001,221.75986328125063,4943.04,12140.800000000001,214.63186767578188,-867.2,-581.4002075195312,651.24,5.907355957031277,427.2,4.751997070312513,260.16,17.4240234375,115.63192871093783,-9.7599853515625
2020-02-02,2020-02-08,18.0,-2.16,7.68,-3057.6000000000004,990.191904296875,28.07201416015625,1.452000732421875,243.8798095703125,171.0,946.2,-121.9801391601556,-8.959999999999999,139.2,2048.0,46.080000000000005,52.199999999999996,-25024.0,1454.975859375,-100.0,44.83985595703192,7913.84,18455.2,59.431809082032146,2721.3599999999997,1433.8016357421798,28.56,0.34535888671875,96.0,-0.2279992675781284,-93.84,5.627995605468749,14.895952148437724,-42.10802124023437
2020-02-09,2020-02-15,-4.4,280.0,178.0,-540.0,25.55998535156257,-20.335992431640626,16.399993896484375,17.0679833984375,-135.68,322.23999999999995,-51.72805175781225,-15.2,375.76,4414.400000000001,0.71204345703125,98.56,27131.2,-69.86395996093769,-3977.9999999999995,-5.119921875000363,2997.56,7001.6,-8.751866455078746,1684.7600000000002,1415.2014160156184,57.76,-13.89599609375,2480.0,-0.7999877929688068,1094.0,50.199951171875,0.23999633789064204,25.25599060058594
